open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,closed_up,gap_percent,max_up_percent,max_down_percent,max_up_percent_30,max_down_percent_30,max_up_percent_50,max_down_percent_50,max_up_percent_100,float,shares,market_cap,DATA_MISSING_FINVIZ,pre_market_open,pre_market_high,pre_market_high_time,pre_market_high_touch,pre_market_low,pre_market_low_time,pre_market_low_touch,pre_market_close,day_open,day_high,day_high_time,day_high_touch,day_low,day_low_time,day_low_touch,day_close,930_945_open,930_945_high,930_945_high_time,930_945_high_touch,930_945_low,930_945_low_time,930_945_low_touch,930_945_close,945_950_open,945_950_high,945_950_high_time,945_950_high_touch,945_950_low,945_950_low_time,945_950_low_touch,945_950_close,945_955_open,945_955_high,945_955_high_time,945_955_high_touch,945_955_low,945_955_low_time,945_955_low_touch,945_955_close,945_10_open,945_10_high,945_10_high_time,945_10_high_touch,945_10_low,945_10_low_time,945_10_low_touch,945_10_close,945_4_open,945_4_high,945_4_high_time,945_4_high_touch,945_4_low,945_4_low_time,945_4_low_touch,945_4_close,930_10_open,930_10_high,930_10_high_time,930_10_high_touch,930_10_low,930_10_low_time,930_10_low_touch,930_10_close,10_4_open,10_4_high,10_4_high_time,10_4_high_touch,10_4_low,10_4_low_time,10_4_low_touch,10_4_close,930_1030_open,930_1030_high,930_1030_high_time,930_1030_high_touch,930_1030_low,930_1030_low_time,930_1030_low_touch,930_1030_close,1030_4_open,1030_4_high,1030_4_high_time,1030_4_high_touch,1030_4_low,1030_4_low_time,1030_4_low_touch,1030_4_close,930_11_open,930_11_high,930_11_high_time,930_11_high_touch,930_11_low,930_11_low_time,930_11_low_touch,930_11_close,11_4_open,11_4_high,11_4_high_time,11_4_high_touch,11_4_low,11_4_low_time,11_4_low_touch,11_4_close,1130_4_open,1130_4_high,1130_4_high_time,1130_4_high_touch,1130_4_low,1130_4_low_time,1130_4_low_touch,1130_4_close,12_4_open,12_4_high,12_4_high_time,12_4_high_touch,12_4_low,12_4_low_time,12_4_low_touch,12_4_close,DATA_MISSING_5MIN,DATA_MISSING_STATS,pre_market_never_broke_pre_high,pre_market_never_broke_post_high,pre_market_always_gt_open,pre_market_always_lt_open,pre_market_crosses_open,pre_market_closed_up,pre_market_max_hi,pre_market_max_hi_10p,pre_market_max_hi_25p,pre_market_max_hi_50p,pre_market_max_hi_100p,pre_market_max_low,pre_market_max_low_10p,pre_market_max_low_25p,pre_market_max_low_50p,day_never_broke_pre_high,day_never_broke_post_high,day_always_gt_open,day_always_lt_open,day_crosses_open,day_closed_up,day_max_hi,day_max_hi_10p,day_max_hi_25p,day_max_hi_50p,day_max_hi_100p,day_max_low,day_max_low_10p,day_max_low_25p,day_max_low_50p,930_945_never_broke_pre_high,930_945_never_broke_post_high,930_945_always_gt_open,930_945_always_lt_open,930_945_crosses_open,930_945_closed_up,930_945_max_hi,930_945_max_hi_10p,930_945_max_hi_25p,930_945_max_hi_50p,930_945_max_hi_100p,930_945_max_low,930_945_max_low_10p,930_945_max_low_25p,930_945_max_low_50p,945_950_never_broke_pre_high,945_950_never_broke_post_high,945_950_always_gt_open,945_950_always_lt_open,945_950_crosses_open,945_950_closed_up,945_950_max_hi,945_950_max_hi_10p,945_950_max_hi_25p,945_950_max_hi_50p,945_950_max_hi_100p,945_950_max_low,945_950_max_low_10p,945_950_max_low_25p,945_950_max_low_50p,945_955_never_broke_pre_high,945_955_never_broke_post_high,945_955_always_gt_open,945_955_always_lt_open,945_955_crosses_open,945_955_closed_up,945_955_max_hi,945_955_max_hi_10p,945_955_max_hi_25p,945_955_max_hi_50p,945_955_max_hi_100p,945_955_max_low,945_955_max_low_10p,945_955_max_low_25p,945_955_max_low_50p,945_10_never_broke_pre_high,945_10_never_broke_post_high,945_10_always_gt_open,945_10_always_lt_open,945_10_crosses_open,945_10_closed_up,945_10_max_hi,945_10_max_hi_10p,945_10_max_hi_25p,945_10_max_hi_50p,945_10_max_hi_100p,945_10_max_low,945_10_max_low_10p,945_10_max_low_25p,945_10_max_low_50p,945_4_never_broke_pre_high,945_4_never_broke_post_high,945_4_always_gt_open,945_4_always_lt_open,945_4_crosses_open,945_4_closed_up,945_4_max_hi,945_4_max_hi_10p,945_4_max_hi_25p,945_4_max_hi_50p,945_4_max_hi_100p,945_4_max_low,945_4_max_low_10p,945_4_max_low_25p,945_4_max_low_50p,930_10_never_broke_pre_high,930_10_never_broke_post_high,930_10_always_gt_open,930_10_always_lt_open,930_10_crosses_open,930_10_closed_up,930_10_max_hi,930_10_max_hi_10p,930_10_max_hi_25p,930_10_max_hi_50p,930_10_max_hi_100p,930_10_max_low,930_10_max_low_10p,930_10_max_low_25p,930_10_max_low_50p,10_4_never_broke_pre_high,10_4_never_broke_post_high,10_4_always_gt_open,10_4_always_lt_open,10_4_crosses_open,10_4_closed_up,10_4_max_hi,10_4_max_hi_10p,10_4_max_hi_25p,10_4_max_hi_50p,10_4_max_hi_100p,10_4_max_low,10_4_max_low_10p,10_4_max_low_25p,10_4_max_low_50p,930_1030_never_broke_pre_high,930_1030_never_broke_post_high,930_1030_always_gt_open,930_1030_always_lt_open,930_1030_crosses_open,930_1030_closed_up,930_1030_max_hi,930_1030_max_hi_10p,930_1030_max_hi_25p,930_1030_max_hi_50p,930_1030_max_hi_100p,930_1030_max_low,930_1030_max_low_10p,930_1030_max_low_25p,930_1030_max_low_50p,1030_4_never_broke_pre_high,1030_4_never_broke_post_high,1030_4_always_gt_open,1030_4_always_lt_open,1030_4_crosses_open,1030_4_closed_up,1030_4_max_hi,1030_4_max_hi_10p,1030_4_max_hi_25p,1030_4_max_hi_50p,1030_4_max_hi_100p,1030_4_max_low,1030_4_max_low_10p,1030_4_max_low_25p,1030_4_max_low_50p,930_11_never_broke_pre_high,930_11_never_broke_post_high,930_11_always_gt_open,930_11_always_lt_open,930_11_crosses_open,930_11_closed_up,930_11_max_hi,930_11_max_hi_10p,930_11_max_hi_25p,930_11_max_hi_50p,930_11_max_hi_100p,930_11_max_low,930_11_max_low_10p,930_11_max_low_25p,930_11_max_low_50p,11_4_never_broke_pre_high,11_4_never_broke_post_high,11_4_always_gt_open,11_4_always_lt_open,11_4_crosses_open,11_4_closed_up,11_4_max_hi,11_4_max_hi_10p,11_4_max_hi_25p,11_4_max_hi_50p,11_4_max_hi_100p,11_4_max_low,11_4_max_low_10p,11_4_max_low_25p,11_4_max_low_50p,1130_4_never_broke_pre_high,1130_4_never_broke_post_high,1130_4_always_gt_open,1130_4_always_lt_open,1130_4_crosses_open,1130_4_closed_up,1130_4_max_hi,1130_4_max_hi_10p,1130_4_max_hi_25p,1130_4_max_hi_50p,1130_4_max_hi_100p,1130_4_max_low,1130_4_max_low_10p,1130_4_max_low_25p,1130_4_max_low_50p,12_4_never_broke_pre_high,12_4_never_broke_post_high,12_4_always_gt_open,12_4_always_lt_open,12_4_crosses_open,12_4_closed_up,12_4_max_hi,12_4_max_hi_10p,12_4_max_hi_25p,12_4_max_hi_50p,12_4_max_hi_100p,12_4_max_low,12_4_max_low_10p,12_4_max_low_25p,12_4_max_low_50p,rotate,rotate_count
3.67,19.75,3.45,14.3,315842280.0,2021-02-04 06:00:00,AACG,2021-02-04,1.36,True,169.85294117647055,438.1471389645776,5.99455040871934,True,False,True,False,True,33.68,33.68,45.8,,3.54,4.86,09:30:00,1.0,3.17,08:30:00,3.0,4.66,4.6578,19.75,15:30:00,1.0,3.45,09:30:00,1.0,14.97,4.6578,5.2,09:40:00,1.0,3.45,09:30:00,1.0,4.4899,4.4701,4.9564,09:45:00,1.0,4.4284,09:45:00,1.0,4.74,4.4701,5.47,09:55:00,1.0,4.4284,09:45:00,1.0,5.0901,4.4701,5.47,09:55:00,1.0,4.4284,09:45:00,1.0,5.08,4.4701,19.75,15:30:00,1.0,4.01,12:40:00,1.0,14.97,4.6578,5.47,09:55:00,1.0,3.45,09:30:00,1.0,5.08,5.06,19.75,15:30:00,1.0,4.01,12:40:00,1.0,14.97,4.6578,5.67,10:05:00,1.0,3.45,09:30:00,1.0,4.3681,4.36,19.75,15:30:00,1.0,4.01,12:40:00,1.0,14.97,4.6578,5.67,10:05:00,1.0,3.45,09:30:00,1.0,4.3815,4.3881,19.75,15:30:00,1.0,4.01,12:40:00,1.0,14.97,4.24,19.75,15:30:00,1.0,4.01,12:40:00,1.0,14.97,4.3299,19.75,15:30:00,1.0,4.01,12:40:00,1.0,14.97,,,True,True,False,False,True,True,0.37288135593220345,True,True,False,False,0.10451977401129946,True,False,False,False,False,False,False,True,True,3.2401992356906693,True,True,True,True,0.25930696895530075,True,True,False,False,True,False,False,True,False,0.11640688737172061,True,False,False,False,0.25930696895530075,True,True,False,False,True,False,False,True,True,0.10878951253886936,True,False,False,False,0.009328650365763743,False,False,False,False,False,False,False,True,True,0.22368627100064858,True,False,False,False,0.009328650365763743,False,False,False,False,False,False,False,True,True,0.22368627100064858,True,False,False,False,0.009328650365763743,False,False,False,False,False,False,False,True,True,3.4182456768304954,True,True,True,True,0.10292834612201082,True,False,False,False,False,False,False,True,True,0.17437416806217523,True,False,False,False,0.25930696895530075,True,True,False,False,False,False,False,True,True,2.9031620553359687,True,True,True,True,0.20750988142292487,True,False,False,False,False,False,False,True,False,0.21731289449954913,True,False,False,False,0.25930696895530075,True,True,False,False,False,False,False,True,True,3.529816513761468,True,True,True,True,0.08027522935779828,False,False,False,False,False,False,False,True,False,0.21731289449954913,True,False,False,False,0.25930696895530075,True,True,False,False,False,False,False,True,True,3.500809006175794,True,True,True,True,0.086164854948611,False,False,False,False,False,False,False,True,True,3.658018867924528,True,True,True,True,0.054245283018868024,False,False,False,False,False,False,False,True,True,3.561306265733619,True,True,True,True,0.07388161389408543,False,False,False,False,9.377739904988124
20.33,21.77,16.82,18.1,319607570.0,2021-01-28 06:00:00,AAL,2021-01-28,16.56,False,22.765700483091784,7.083128381701925,17.265125430398417,False,False,False,False,False,648.56,648.56,10740.15,,20.53,31.0,08:00:00,1.0,19.09,07:30:00,1.0,21.445,21.46,21.77,09:35:00,1.0,16.82,11:40:00,1.0,18.08,21.46,21.77,09:35:00,1.0,20.0,09:30:00,1.0,20.875,20.85,21.65,09:45:00,1.0,20.3,09:45:00,1.0,20.8299,20.85,21.65,09:45:00,1.0,19.58,09:55:00,1.0,19.6578,20.85,21.65,09:45:00,1.0,18.77,10:00:00,1.0,19.25,20.85,21.65,09:45:00,1.0,16.82,11:40:00,1.0,18.08,21.46,21.77,09:35:00,1.0,18.77,10:00:00,1.0,19.25,19.255,19.73,10:00:00,1.0,16.82,11:40:00,1.0,18.08,21.46,21.77,09:35:00,1.0,18.52,10:15:00,1.0,19.41,19.41,19.58,10:30:00,1.0,16.82,11:40:00,1.0,18.08,21.46,21.77,09:35:00,1.0,17.72,10:55:00,1.0,18.3,18.3,18.47,11:05:00,1.0,16.82,11:40:00,1.0,18.08,17.825,18.42,14:55:00,1.0,16.82,11:40:00,1.0,18.08,17.9999,18.42,14:55:00,1.0,17.52,12:00:00,1.0,18.08,,,True,False,False,False,True,True,0.509985387238188,True,True,True,False,0.07014125669751589,False,False,False,True,True,False,False,True,False,0.014445479962721282,False,False,False,False,0.21621621621621623,True,False,False,True,True,False,False,True,False,0.014445479962721282,False,False,False,False,0.06803355079217152,False,False,False,True,True,False,False,True,False,0.038369304556354775,False,False,False,False,0.02637889688249404,False,False,False,True,True,False,False,True,False,0.038369304556354775,False,False,False,False,0.060911270983213577,False,False,False,True,True,False,False,True,False,0.038369304556354775,False,False,False,False,0.09976019184652286,False,False,False,True,True,False,False,True,False,0.038369304556354775,False,False,False,False,0.19328537170263793,True,False,False,True,True,False,False,True,False,0.014445479962721282,False,False,False,False,0.125349487418453,True,False,False,True,True,False,True,False,False,0.024668917164372965,False,False,False,False,0.12646065956894306,True,False,False,True,True,False,False,True,False,0.014445479962721282,False,False,False,False,0.13699906803355086,True,False,False,True,True,False,True,False,False,0.00875837197320959,False,False,False,False,0.1334363730036064,True,False,False,True,True,False,False,True,False,0.014445479962721282,False,False,False,False,0.17427772600186403,True,False,False,True,True,False,True,False,False,0.009289617486338697,False,False,False,False,0.08087431693989074,False,False,False,True,True,False,True,False,True,0.03338008415147279,False,False,False,False,0.05638148667601678,False,False,False,True,True,False,True,False,True,0.023339018550103136,False,False,False,False,0.026661259229217978,False,False,False,True,0.492795685827063
3.75,15.97,3.6,5.2,111912807.0,2021-02-05 06:00:00,AAME,2021-02-05,2.39,True,56.90376569037657,325.8666666666667,3.999999999999998,True,False,True,False,True,21.79,21.79,52.08,,4.27,4.32,07:30:00,1.0,3.53,08:15:00,1.0,4.03,4.03,15.97,12:30:00,1.0,3.6,09:30:00,1.0,5.13,4.03,5.61,09:45:00,1.0,3.6,09:30:00,1.0,5.61,5.6,6.7,09:50:00,1.0,4.06,09:45:00,1.0,6.04,5.6,7.22,09:55:00,1.0,4.06,09:45:00,1.0,6.98,5.6,8.65,10:00:00,1.0,4.06,09:45:00,1.0,7.7116,5.6,15.97,12:30:00,1.0,4.06,09:45:00,1.0,5.13,4.03,8.65,10:00:00,1.0,3.6,09:30:00,1.0,7.7116,7.7,15.97,12:30:00,1.0,4.99,15:55:00,1.0,5.13,4.03,14.24,10:25:00,1.0,3.6,09:30:00,1.0,12.0065,12.06,15.97,12:30:00,1.0,4.99,15:55:00,1.0,5.13,4.03,14.24,10:25:00,1.0,3.6,09:30:00,1.0,9.7,9.61,15.97,12:30:00,1.0,4.99,15:55:00,1.0,5.13,11.4,15.97,12:30:00,1.0,4.99,15:55:00,1.0,5.13,11.37,15.97,12:30:00,1.0,4.99,15:55:00,1.0,5.13,,,True,True,False,False,True,False,0.011709601873536467,False,False,False,False,0.1733021077283372,True,False,False,False,False,False,False,True,True,2.9627791563275436,True,True,True,True,0.10669975186104222,True,False,False,False,True,False,False,True,True,0.3920595533498759,True,True,False,False,0.10669975186104222,True,False,False,False,False,True,False,False,True,0.19642857142857154,True,False,False,False,0.275,True,True,False,False,False,True,False,False,True,0.2892857142857143,True,True,False,False,0.275,True,True,False,False,False,True,False,False,True,0.5446428571428573,True,True,True,False,0.275,True,True,False,False,False,True,False,False,False,1.8517857142857146,True,True,True,True,0.275,True,True,False,False,False,False,False,True,True,1.1464019851116625,True,True,True,True,0.10669975186104222,True,False,False,False,False,True,False,False,False,1.0740259740259739,True,True,True,True,0.35194805194805195,True,True,False,False,False,False,False,True,True,2.533498759305211,True,True,True,True,0.10669975186104222,True,False,False,False,False,True,False,False,False,0.324212271973466,True,True,False,False,0.5862354892205639,True,True,True,False,False,False,False,True,True,2.533498759305211,True,True,True,True,0.10669975186104222,True,False,False,False,False,True,False,False,False,0.6618106139438087,True,True,True,False,0.4807492195629552,True,True,False,False,False,True,False,False,False,0.40087719298245617,True,True,False,False,0.5622807017543859,True,True,True,False,False,True,False,False,False,0.4045734388742306,True,True,False,False,0.5611257695690413,True,True,True,False,5.135970949977054
5.49,6.74,5.12,5.7,19828244.0,2021-03-19 05:00:00,AAME,2021-03-19,4.54,True,20.9251101321586,22.76867030965392,6.739526411657562,False,False,False,False,False,21.79,21.79,98.93,,5.2,6.7,09:30:00,1.0,5.1,08:00:00,1.0,6.44,6.44,6.74,09:35:00,1.0,5.12,11:25:00,1.0,5.57,6.44,6.74,09:35:00,1.0,5.45,09:30:00,1.0,6.2933,6.25,6.5,09:50:00,1.0,5.87,09:45:00,1.0,6.3102,6.25,6.58,09:55:00,1.0,5.87,09:45:00,1.0,6.4299,6.25,6.58,09:55:00,2.0,5.87,09:45:00,1.0,6.17,6.25,6.58,09:55:00,2.0,5.12,11:25:00,1.0,5.57,6.44,6.74,09:35:00,1.0,5.45,09:30:00,1.0,6.17,6.2,6.58,10:00:00,1.0,5.12,11:25:00,1.0,5.57,6.44,6.74,09:35:00,1.0,5.3,10:15:00,2.0,5.36,5.3638,5.73,15:55:00,1.0,5.12,11:25:00,1.0,5.57,6.44,6.74,09:35:00,1.0,5.17,10:50:00,1.0,5.325,5.34,5.73,15:55:00,1.0,5.12,11:25:00,1.0,5.57,5.18,5.73,15:55:00,1.0,5.13,11:30:00,1.0,5.57,5.2093,5.73,15:55:00,1.0,5.17,12:00:00,2.0,5.57,,,True,True,False,False,True,True,0.28846153846153844,True,True,False,False,0.019230769230769332,False,False,False,False,True,False,False,True,False,0.04658385093167699,False,False,False,False,0.2049689440993789,True,False,False,False,True,False,False,True,False,0.04658385093167699,False,False,False,False,0.15372670807453417,True,False,False,True,True,False,False,True,True,0.04,False,False,False,False,0.060799999999999986,False,False,False,True,True,False,False,True,True,0.052800000000000014,False,False,False,False,0.060799999999999986,False,False,False,True,True,False,False,True,False,0.052800000000000014,False,False,False,False,0.060799999999999986,False,False,False,True,True,False,False,True,False,0.052800000000000014,False,False,False,False,0.1808,True,False,False,False,True,False,False,True,False,0.04658385093167699,False,False,False,False,0.15372670807453417,True,False,False,True,True,False,False,True,False,0.061290322580645144,False,False,False,False,0.17419354838709677,True,False,False,False,True,False,False,True,False,0.04658385093167699,False,False,False,False,0.17701863354037276,True,False,False,True,True,False,True,False,True,0.06827249338155786,False,False,False,False,0.04545285059099896,False,False,False,False,True,False,False,True,False,0.04658385093167699,False,False,False,False,0.19720496894409945,True,False,False,True,True,False,True,False,True,0.07303370786516865,False,False,False,False,0.04119850187265913,False,False,False,True,True,False,True,False,True,0.10617760617760633,True,False,False,False,0.00965250965250962,False,False,False,True,True,False,True,False,True,0.0999558481945752,False,False,False,False,0.0075441997965177456,False,False,False,True,0.909969894446994
4.06,4.75,3.19,3.59,53095657.0,2021-09-01 05:00:00,ABVC,2021-09-01,2.9,False,39.99999999999999,16.995073891625626,21.428571428571423,False,False,False,False,False,24.42,24.42,70.82,,3.0,4.59,09:00:00,1.0,2.99,07:45:00,1.0,4.245,4.25,4.75,09:55:00,1.0,3.19,13:15:00,1.0,3.4,4.25,4.43,09:30:00,2.0,3.94,09:30:00,1.0,4.375,4.371,4.43,09:45:00,1.0,4.0,09:45:00,1.0,4.34,4.371,4.75,09:55:00,1.0,4.0,09:45:00,1.0,4.3699,4.371,4.75,09:55:00,1.0,4.0,09:45:00,1.0,4.07,4.371,4.75,09:55:00,1.0,3.19,13:15:00,1.0,3.4,4.25,4.75,09:55:00,1.0,3.94,09:30:00,1.0,4.07,4.07,4.3899,10:00:00,1.0,3.19,13:15:00,1.0,3.4,4.25,4.75,09:55:00,1.0,3.63,10:15:00,1.0,3.8097,3.808,3.86,11:00:00,1.0,3.19,13:15:00,1.0,3.4,4.25,4.75,09:55:00,1.0,3.63,10:15:00,1.0,3.76,3.7603,3.86,11:00:00,1.0,3.19,13:15:00,1.0,3.4,3.47,3.6,15:50:00,2.0,3.19,13:15:00,1.0,3.4,3.33,3.6,15:50:00,2.0,3.19,13:15:00,1.0,3.4,,,True,False,False,False,True,True,0.5299999999999999,True,True,True,False,0.0033333333333332624,False,False,False,False,False,False,False,True,False,0.11764705882352941,True,False,False,False,0.24941176470588236,True,False,False,True,True,False,False,True,True,0.042352941176470524,False,False,False,False,0.07294117647058825,False,False,False,True,True,False,False,True,False,0.01349805536490489,False,False,False,False,0.08487760237931832,False,False,False,False,False,False,False,True,False,0.08670784717455948,False,False,False,False,0.08487760237931832,False,False,False,False,False,False,False,True,False,0.08670784717455948,False,False,False,False,0.08487760237931832,False,False,False,False,False,False,False,True,False,0.08670784717455948,False,False,False,False,0.27018988789750636,True,True,False,False,False,False,False,True,False,0.11764705882352941,True,False,False,False,0.07294117647058825,False,False,False,True,True,False,False,True,False,0.0785995085995085,False,False,False,False,0.21621621621621628,True,False,False,False,False,False,False,True,False,0.11764705882352941,True,False,False,False,0.1458823529411765,True,False,False,True,True,False,True,False,False,0.013655462184873962,False,False,False,False,0.16228991596638653,True,False,False,False,False,False,False,True,False,0.11764705882352941,True,False,False,False,0.1458823529411765,True,False,False,True,True,False,True,False,False,0.026513841980693002,False,False,False,False,0.15166343110922,True,False,False,True,True,False,True,False,False,0.03746397694524493,False,False,False,False,0.0806916426512969,False,False,False,True,True,False,True,False,True,0.08108108108108109,False,False,False,False,0.04204204204204208,False,False,False,False,2.1742693284193284
4.78,4.78,4.05,4.39,2667104.0,2021-01-25 06:00:00,ACER,2021-01-25,3.67,False,30.245231607629435,0.0,15.27196652719666,False,False,False,False,False,14.31,14.31,52.52,,4.39,5.44,08:35:00,1.0,4.36,07:35:00,1.0,4.4348,4.49,4.78,09:30:00,1.0,4.05,11:10:00,1.0,4.39,4.49,4.78,09:30:00,1.0,4.12,09:45:00,1.0,4.24,4.2185,4.3,09:45:00,1.0,4.12,09:45:00,1.0,4.17,4.2185,4.3,09:45:00,1.0,4.12,09:45:00,1.0,4.2001,4.2185,4.33,10:00:00,1.0,4.12,09:45:00,1.0,4.26,4.2185,4.65,10:40:00,1.0,4.05,11:10:00,1.0,4.39,4.49,4.78,09:30:00,1.0,4.12,09:45:00,1.0,4.26,4.32,4.65,10:40:00,1.0,4.05,11:10:00,1.0,4.39,4.49,4.78,09:30:00,1.0,4.12,09:45:00,1.0,4.485,4.48,4.65,10:40:00,1.0,4.05,11:10:00,1.0,4.39,4.49,4.78,09:30:00,1.0,4.12,09:45:00,1.0,4.2734,4.2896,4.5499,12:40:00,1.0,4.05,11:10:00,1.0,4.39,4.18,4.5499,12:40:00,1.0,4.15,11:30:00,1.0,4.39,4.2199,4.5499,12:40:00,1.0,4.17,12:00:00,1.0,4.39,,,True,False,False,False,True,True,0.23917995444191362,True,False,False,False,0.006833712984054525,False,False,False,True,True,False,False,True,False,0.0645879732739421,False,False,False,False,0.09799554565701567,False,False,False,True,True,False,False,True,False,0.0645879732739421,False,False,False,False,0.08240534521158131,False,False,False,True,True,False,True,False,False,0.01931966338746003,False,False,False,False,0.023349531824108,False,False,False,True,True,False,True,False,False,0.01931966338746003,False,False,False,False,0.023349531824108,False,False,False,True,True,False,True,False,True,0.02643119592272144,False,False,False,False,0.023349531824108,False,False,False,True,True,False,False,True,True,0.10228754296550924,True,False,False,False,0.03994310773971788,False,False,False,True,True,False,False,True,False,0.0645879732739421,False,False,False,False,0.08240534521158131,False,False,False,True,True,False,False,True,True,0.0763888888888889,False,False,False,False,0.0625000000000001,False,False,False,True,True,False,False,True,False,0.0645879732739421,False,False,False,False,0.08240534521158131,False,False,False,True,True,False,False,True,False,0.037946428571428555,False,False,False,False,0.09598214285714299,False,False,False,True,True,False,False,True,False,0.0645879732739421,False,False,False,False,0.08240534521158131,False,False,False,True,True,False,False,True,True,0.06068164863856769,False,False,False,False,0.055856023871689725,False,False,False,True,True,False,False,True,True,0.08849282296650726,False,False,False,False,0.007177033492822814,False,False,False,True,True,False,False,True,True,0.07820090523472122,False,False,False,False,0.01182492476125028,False,False,False,True,0.18638043326345213
5.3,5.39,4.0,4.2,21978102.0,2021-03-15 05:00:00,ACER,2021-03-15,3.41,False,55.42521994134896,1.6981132075471672,24.52830188679245,False,False,False,False,False,14.31,14.31,48.8,,6.1,6.35,07:30:00,1.0,5.0,09:30:00,1.0,5.2688,5.27,5.39,09:30:00,1.0,4.0,10:50:00,3.0,4.24,5.27,5.39,09:30:00,1.0,4.58,09:45:00,1.0,4.62,4.64,4.84,09:45:00,1.0,4.47,09:50:00,1.0,4.5615,4.64,4.84,09:45:00,1.0,4.42,09:55:00,1.0,4.54,4.64,4.84,09:45:00,1.0,4.42,09:55:00,1.0,4.48,4.64,4.84,09:45:00,1.0,4.0,10:50:00,3.0,4.24,5.27,5.39,09:30:00,1.0,4.42,09:55:00,1.0,4.48,4.48,4.59,10:00:00,1.0,4.0,10:50:00,3.0,4.24,5.27,5.39,09:30:00,1.0,4.17,10:30:00,1.0,4.23,4.23,4.44,12:55:00,3.0,4.0,10:50:00,3.0,4.24,5.27,5.39,09:30:00,1.0,4.0,10:50:00,2.0,4.15,4.14,4.44,12:55:00,3.0,4.0,11:30:00,1.0,4.24,4.0572,4.44,12:55:00,3.0,4.0,11:30:00,1.0,4.24,4.22,4.44,12:55:00,3.0,4.11,12:10:00,1.0,4.24,,,True,False,False,False,True,False,0.04098360655737705,False,False,False,False,0.18032786885245897,True,False,False,True,True,False,False,True,False,0.022770398481973455,False,False,False,False,0.2409867172675521,True,False,False,True,True,False,False,True,False,0.022770398481973455,False,False,False,False,0.13092979127134716,True,False,False,True,True,False,True,False,False,0.043103448275862113,False,False,False,False,0.03663793103448275,False,False,False,True,True,False,True,False,False,0.043103448275862113,False,False,False,False,0.047413793103448225,False,False,False,True,True,False,True,False,False,0.043103448275862113,False,False,False,False,0.047413793103448225,False,False,False,True,True,False,True,False,False,0.043103448275862113,False,False,False,False,0.13793103448275856,True,False,False,True,True,False,False,True,False,0.022770398481973455,False,False,False,False,0.1612903225806451,True,False,False,True,True,False,True,False,False,0.0245535714285713,False,False,False,False,0.10714285714285723,True,False,False,True,True,False,False,True,False,0.022770398481973455,False,False,False,False,0.2087286527514231,True,False,False,True,True,False,True,False,True,0.049645390070921974,False,False,False,False,0.054373522458628934,False,False,False,True,True,False,False,True,False,0.022770398481973455,False,False,False,False,0.2409867172675521,True,False,False,True,True,False,True,False,True,0.07246376811594221,False,False,False,False,0.033816425120772875,False,False,False,True,True,False,True,False,True,0.09435078379177769,False,False,False,False,0.014098392980380538,False,False,False,True,True,False,True,False,True,0.052132701421801105,False,False,False,False,0.02606635071090034,False,False,False,False,1.5358561844863732
