open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,diff_percent,gap_up,pre_open,pre_high,pre_low,pre_close,daily_open,daily_high,daily_low,daily_close,first_fifteen_open,first_fifteen_high,first_fifteen_low,first_fifteen_close,first_thirty_open,first_thirty_high,first_thirty_low,first_thirty_close,first_hour_open,first_hour_high,first_hour_low,first_hour_close,ten_thirty_to_close_open,ten_thirty_to_close_high,ten_thirty_to_close_low,ten_thirty_to_close_close,second_fifteen_open,second_fifteen_high,second_fifteen_low,second_fifteen_close,second_thirty_open,second_thirty_high,second_thirty_low,second_thirty_close,second_hour_open,second_hour_high,second_hour_low,second_hour_close,eleven_thirty_to_close_open,eleven_thirty_to_close_high,eleven_thirty_to_close_low,eleven_thirty_to_close_close,third_fifteen_open,third_fifteen_high,third_fifteen_low,third_fifteen_close,third_thirty_open,third_thirty_high,third_thirty_low,third_thirty_close,third_hour_open,third_hour_high,third_hour_low,third_hour_close,twelve_thirty_to_close_open,twelve_thirty_to_close_high,twelve_thirty_to_close_low,twelve_thirty_to_close_close,float,shares,market_cap,pre_high_gte_daily_high,second_fifteen_high10P_gte_first_fifteen_close,second_thirty_high10P_gte_first_thirty,daily_high_gt_pre_high10P,f_0_v_c,f_0_v_t,f_0_fr_c,f_0_fr_t,f_1_v_c,f_1_v_t,f_1_fr_c,f_1_fr_t,f_2_v_c,f_2_v_t,f_2_fr_c,f_2_fr_t,f_3_v_c,f_3_v_t,f_3_fr_c,f_3_fr_t,f_4_v_c,f_4_v_t,f_4_fr_c,f_4_fr_t,f_5_v_c,f_5_v_t,f_5_fr_c,f_5_fr_t,f_6_v_c,f_6_v_t,f_6_fr_c,f_6_fr_t,f_7_v_c,f_7_v_t,f_7_fr_c,f_7_fr_t
71.0,80.67,57.6301,78.5,31992978,2021-05-03 05:00:00,BTX,2021-05-03,49.8,42.570281124498,True,67.65,80.67,61.74,67.36,67.8,80.67,57.6301,75.31,67.8,80.67,63.25,67.265,67.8,80.67,60.63,66.7715,67.8,80.67,60.63,64.39,64.3801,79.2,57.6301,75.31,67.1201,69.0,60.63,66.7715,66.935,71.95,61.3801,64.39,64.3801,66.4999,57.6301,60.09,60.01,79.2,57.6301,75.31,66.935,71.95,61.5,71.82,64.3801,66.4999,61.1,63.63,60.01,63.5,57.6301,61.8199,61.6,79.2,60.34,75.31,0.0,1.48,73.7,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.9,221.0,183.6,186.83,33562126,2021-01-26 06:00:00,BYND,2021-01-26,158.73,37.90713790713792,True,159.4,227.5,159.2,211.1616,211.1637,221.0,183.6,187.0,211.1637,221.0,198.823,210.45,211.1637,221.0,198.525,202.9,211.1637,221.0,196.01,203.1494,203.34,204.8,183.6,187.0,210.76,211.9599,198.525,202.9,202.9,207.0,196.01,203.1494,203.34,204.8,187.5,189.2786,189.3899,192.35,183.6,187.0,202.9,207.0,196.01,199.08,203.34,204.8,188.52,190.72,189.3899,191.9899,184.5,190.26,190.34,192.35,183.6,187.0,56.18,62.94,9990.47,True,True,True,False,0.0,313507362.0,0.0,5.580408721965112,0.0,313507362.0,0.0,5.580408721965112,0.0,313507362.0,0.0,5.580408721965112,0.0,313507362.0,0.0,5.580408721965112,0.0,313507362.0,0.0,5.580408721965112,400.0,313507762.0,7.11997152011392e-06,5.580415841936632,0.0,313507762.0,0.0,5.580415841936632,0.0,313507762.0,0.0,5.580415841936632
7.5,10.5,5.72,10.5,93871454,2020-11-30 06:00:00,CAAS,2020-11-30,3.83,95.822454308094,True,4.55,7.75,4.5,6.9549,6.96,11.23,5.72,10.8,6.96,7.75,6.36,6.47,6.96,7.75,6.33,6.75,6.96,7.75,5.97,6.1068,6.09,11.23,5.72,10.8,6.47,6.95,6.33,6.75,6.75,6.95,5.97,6.1068,6.09,6.52,5.72,6.28,6.3,11.23,6.12,10.8,6.75,6.95,6.09,6.101,6.09,6.21,5.72,6.0599,6.3,7.04,6.12,6.72,6.71,11.23,6.2,10.8,11.6,30.85,118.16,False,True,True,True,0.0,5699954.0,0.0,0.4913753448275862,0.0,5699954.0,0.0,0.4913753448275862,0.0,5699954.0,0.0,0.4913753448275862,0.0,5699954.0,0.0,0.4913753448275862,0.0,5699954.0,0.0,0.4913753448275862,0.0,5699954.0,0.0,0.4913753448275862,0.0,5699954.0,0.0,0.4913753448275862,0.0,5699954.0,0.0,0.4913753448275862
3.6,7.97,3.12,4.15,287175030,2021-01-29 06:00:00,CATB,2021-01-29,2.43,48.14814814814815,True,3.73,4.43,2.49,3.39,3.39,7.97,3.12,3.9398,3.39,3.73,3.21,3.2999,3.39,4.48,3.12,4.4794,3.39,6.15,3.12,5.805,5.8,7.97,3.8,3.9398,3.2911,4.48,3.12,4.4794,4.47,6.15,3.91,5.805,5.8,7.97,4.9,5.51,5.5101,6.49,3.8,3.9398,4.47,5.7,3.91,4.8503,5.8,7.97,5.34,5.42,5.5101,6.49,5.17,6.4,6.405,6.49,3.8,3.9398,20.37,22.38,54.38,False,True,True,True,0.0,335329402.0,0.0,16.461924496809033,0.0,335329402.0,0.0,16.461924496809033,0.0,335329402.0,0.0,16.461924496809033,0.0,335329402.0,0.0,16.461924496809033,4478.0,335333880.0,0.00021983308787432498,16.46214432989691,0.0,335333880.0,0.0,16.46214432989691,0.0,335333880.0,0.0,16.46214432989691,0.0,335333880.0,0.0,16.46214432989691
3.5,3.75,1.94,2.45,198508980,2020-09-25 05:00:00,CBAT,2020-09-25,1.35,159.25925925925924,True,3.41,4.16,2.97,3.1499,3.15,3.75,1.94,2.49,3.15,3.75,2.44,2.62,3.15,3.75,2.23,2.4298,3.15,3.75,1.94,2.015,2.015,2.85,1.94,2.49,2.62,2.74,2.23,2.4298,2.425,2.47,1.94,2.015,2.015,2.34,1.94,2.18,2.1858,2.85,2.13,2.49,2.425,2.47,2.0,2.05,2.015,2.34,1.94,2.18,2.1858,2.85,2.15,2.7,2.709,2.75,2.13,2.49,42.61,84.28,113.78,True,True,True,False,31882.0,123686867.0,0.0007482281154658531,2.9027661816475008,36765.0,123723632.0,0.0008628256277869045,2.9036290072752875,11920.0,123735552.0,0.00027974653837127436,2.903908753813659,3852.0,123739404.0,9.040131424548229e-05,2.903999155127904,44209.0,123783613.0,0.0010375264022529922,2.905036681530157,13570.0,123861733.0,0.0003184698427599155,2.9068700539779395,14395.0,123876128.0,0.0003378314949542361,2.9072078854728938,14015.0,123890143.0,0.0003289134006101854,2.9075367988735037
5.28,7.02,5.17,6.15,92887702,2020-11-13 06:00:00,CBAT,2020-11-13,3.97,32.99748110831234,True,5.62,6.15,5.16,5.45,5.46,7.02,5.17,5.95,5.46,5.85,5.17,5.38,5.46,5.99,5.17,5.825,5.46,5.99,5.17,5.5991,5.57,7.02,5.45,5.95,5.3827,5.99,5.2401,5.825,5.82,5.99,5.35,5.5991,5.57,6.85,5.45,6.24,6.25,7.02,5.5,5.95,5.82,5.99,5.35,5.7099,5.57,6.85,5.45,6.3601,6.25,7.02,5.96,6.6351,6.625,7.02,5.5,5.95,42.61,84.28,334.59,False,True,True,True,1538.0,551292395.0,3.609481342407886e-05,12.938098920441211,200.0,551292595.0,4.693733865289838e-06,12.938103614175077,630.0,551293225.0,1.478526167566299e-05,12.938118399436751,400.0,551293625.0,9.387467730579675e-06,12.938127786904483,636.0,551294261.0,1.4926073691621685e-05,12.938142712978173,655.0,551296373.0,1.537197840882422e-05,12.938192278807792,14663.0,551311036.0,0.0003441210983337245,12.938536399906125,16401.0,551327437.0,0.0003849096456230932,12.938921309551748
8.77,8.8,7.31,7.72,39277187,2021-01-07 06:00:00,CBAT,2021-01-07,6.4,37.03124999999999,True,8.12,9.35,7.8,8.3,8.29,8.8,7.31,7.67,8.29,8.8,7.82,7.95,8.29,8.8,7.8,8.19,8.29,8.8,7.7,7.7022,7.7,7.98,7.31,7.67,7.9345,8.25,7.8,8.19,8.1844,8.45,7.7,7.7022,7.7,7.91,7.33,7.81,7.7999,7.98,7.31,7.67,8.1844,8.45,7.9,7.9201,7.7,7.91,7.52,7.595,7.7999,7.98,7.62,7.8518,7.8519,7.97,7.31,7.67,42.61,84.28,539.39,True,True,True,False,3081.0,1069529088.0,7.230697019478995e-05,25.100424501290778,1363.0,1069530451.0,3.198779629195025e-05,25.10045648908707,300.0,1069530751.0,7.040600797934757e-06,25.100463529687868,3615.0,1069534366.0,8.483923961511382e-05,25.10054836892748,4266.0,1069538632.0,0.00010011734334663224,25.100648486270828,2477.0,1069542678.0,5.8131893921614645e-05,25.100743440506925,1945.0,1069544623.0,4.564656183994367e-05,25.10078908706876,400.0,1069545023.0,9.387467730579675e-06,25.100798474536493
4.5,5.43,3.08,3.17,147802460,2020-10-20 05:00:00,CBLI,2020-10-20,2.17,107.37327188940093,True,3.94,4.88,3.44,4.08,4.08,5.43,3.08,3.15,4.08,4.88,3.62,3.8197,4.08,4.9798,3.62,4.97,4.08,5.43,3.62,3.92,3.92,4.4,3.08,3.15,3.81,4.9798,3.65,4.97,4.97,5.43,3.86,3.92,3.92,4.4,3.56,3.6198,3.62,3.82,3.08,3.15,4.97,5.43,3.87,4.5,3.92,4.4,3.86,4.099,3.62,3.82,3.4,3.61,3.62,3.79,3.08,3.15,7.69,14.23,30.88,False,True,True,True,302.0,4364693.0,3.927178153446034e-05,0.5675803641092327,585.0,4365278.0,7.607282184655397e-05,0.5676564369310794,700.0,4365978.0,9.102730819245774e-05,0.5677474642392718,614.0,4366592.0,7.984395318595579e-05,0.5678273081924577,1046.0,4367638.0,0.00013602080624187257,0.5679633289986996,3207.0,4371745.0,0.00041703511053315994,0.5684973992197659,600.0,4372345.0,7.802340702210663e-05,0.5685754226267881,0.0,4372345.0,0.0,0.5685754226267881
3.0,4.1,1.95,2.29,30399554,2020-10-19 05:00:00,CCNC,2020-10-19,1.1,172.72727272727272,True,1.35,6.0,1.15,3.59,3.7,4.1,1.95,2.12,3.7,4.1,2.42,2.53,3.7,4.1,2.18,2.35,3.7,4.1,2.18,2.4168,2.42,2.57,1.95,2.12,2.535,2.73,2.18,2.35,2.3628,2.86,2.2,2.4168,2.42,2.57,2.13,2.2,2.2,2.41,1.95,2.12,2.3628,2.86,2.2,2.39,2.42,2.57,2.13,2.3283,2.2,2.41,1.97,2.05,2.0449,2.36,1.95,2.12,25.16,32.57,35.83,True,True,True,False,0.0,3827005.0,0.0,0.15210671701112877,0.0,3827005.0,0.0,0.15210671701112877,0.0,3827005.0,0.0,0.15210671701112877,0.0,3827005.0,0.0,0.15210671701112877,0.0,3827005.0,0.0,0.15210671701112877,0.0,3827005.0,0.0,0.15210671701112877,0.0,3827005.0,0.0,0.15210671701112877,0.0,3827005.0,0.0,0.15210671701112877
6.8,10.0,5.27,6.22,10479575,2020-12-21 06:00:00,CCRC,2020-12-21,4.95,37.37373737373737,True,6.5,7.4,6.31,7.4,7.9,10.0,5.27,6.08,7.9,8.89,6.52,8.6,7.9,10.0,6.52,8.2052,7.9,10.0,6.52,6.9327,6.93,7.24,5.27,6.08,8.6,10.0,8.04,8.2052,8.2249,9.33,6.83,6.9327,6.93,7.24,6.11,6.55,6.5353,6.89,5.27,6.08,8.2249,9.33,7.57,7.71,6.93,7.24,6.11,6.16,6.5353,6.89,5.7546,5.7798,5.7577,6.65,5.27,6.08,5.3,18.27,90.44,False,True,True,True,0.0,403759.0,0.0,0.07618094339622641,0.0,403759.0,0.0,0.07618094339622641,0.0,403759.0,0.0,0.07618094339622641,0.0,403759.0,0.0,0.07618094339622641,519.0,404278.0,9.79245283018868e-05,0.0762788679245283,1050.0,405328.0,0.0001981132075471698,0.07647698113207547,500.0,405828.0,9.433962264150943e-05,0.07657132075471698,0.0,405828.0,0.0,0.07657132075471698
22.08,24.25,19.04,21.6,15856991,2021-04-09 05:00:00,CELC,2021-04-09,14.31,54.29769392033541,True,19.77,24.73,19.0,21.7,21.695,24.25,19.04,21.33,21.695,23.0,20.14,20.64,21.695,23.0,19.57,20.77,21.695,23.0,19.57,21.3,21.4262,24.25,19.04,21.33,20.64,21.35,19.57,20.77,20.73,21.97,20.06,21.3,21.4262,24.25,20.61,22.348,22.3,23.2,19.04,21.33,20.73,21.97,20.06,21.1,21.4262,24.25,20.61,22.1425,22.3,23.2,20.2,20.3,20.325,21.77,19.04,21.33,8.16,11.07,158.41,True,True,True,False,0.0,2499267.0,0.0,0.3062827205882353,4144.0,2503411.0,0.000507843137254902,0.3067905637254902,4151.0,2507562.0,0.0005087009803921568,0.30729926470588237,300.0,2507862.0,3.676470588235294e-05,0.3073360294117647,1277.0,2509139.0,0.00015649509803921567,0.3074925245098039,566.0,2510720.0,6.936274509803922e-05,0.3076862745098039,10871.0,2521591.0,0.0013322303921568628,0.3090185049019608,4325.0,2525916.0,0.0005300245098039216,0.3095485294117647
5.52,6.25,5.02,5.64,264914240,2021-04-05 05:00:00,CEMI,2021-04-05,3.52,56.8181818181818,True,5.0,5.88,4.96,5.795,5.79,6.25,5.02,5.6,5.79,5.85,5.12,5.3868,5.79,5.85,5.03,5.1804,5.79,5.85,5.02,5.235,5.23,6.25,5.13,5.6,5.3889,5.43,5.03,5.1804,5.185,5.34,5.02,5.235,5.23,6.18,5.13,6.16,6.17,6.25,5.41,5.6,5.185,5.29,5.02,5.13,5.23,5.7,5.13,5.4,6.17,6.25,5.56,5.68,5.675,6.17,5.41,5.6,18.55,20.16,70.96,False,True,True,False,14474.0,198261056.0,0.0007802695417789757,10.687927547169812,8924.0,198269980.0,0.00048107816711590295,10.688408625336928,20172.0,198290152.0,0.0010874393530997304,10.689496064690028,22955.0,198313107.0,0.001237466307277628,10.690733530997305,8686.0,198321793.0,0.0004682479784366577,10.691201778975742,60679.0,198390472.0,0.0032711051212938004,10.694904150943396,100081.0,198490553.0,0.005395202156334232,10.70029935309973,125895.0,198616448.0,0.006786792452830189,10.70708614555256
20.16,31.09,19.05,29.69,85962447,2021-06-29 05:00:00,CERE,2021-06-29,12.57,60.381861575179,True,16.85,22.99,16.3,22.85,22.85,31.09,19.05,29.82,22.85,24.01,19.05,23.1,22.85,25.14,19.05,24.003,22.85,25.5,19.05,24.7,24.74,31.09,23.81,29.82,23.0701,25.14,22.67,24.003,24.0229,25.5,23.0,24.7,24.74,27.38,23.85,24.74,24.74,31.09,23.81,29.82,24.0229,25.5,23.0,24.76,24.74,27.38,23.85,25.8799,24.74,25.4,23.83,23.935,23.93,31.09,23.81,29.82,99.99,127.23,1599.28,False,True,True,True,0.0,8654765.0,0.0,0.08655630563056306,0.0,8654765.0,0.0,0.08655630563056306,0.0,8654765.0,0.0,0.08655630563056306,0.0,8654765.0,0.0,0.08655630563056306,0.0,8654765.0,0.0,0.08655630563056306,0.0,8654765.0,0.0,0.08655630563056306,0.0,8654765.0,0.0,0.08655630563056306,0.0,8654765.0,0.0,0.08655630563056306
3.12,4.2,2.33,2.56,142620190,2021-03-10 06:00:00,CETX,2021-03-10,1.67,86.82634730538925,True,3.0,4.0,2.8,3.75,3.75,4.2,2.33,2.4999,3.75,4.0,3.07,3.2999,3.75,4.0,3.07,3.66,3.75,4.2,3.07,4.043,4.04,4.19,2.33,2.4999,3.29,3.69,3.11,3.66,3.661,4.2,3.22,4.043,4.04,4.19,2.95,3.02,3.02,3.06,2.33,2.4999,3.661,3.79,3.22,3.4499,4.04,4.19,3.18,3.3794,3.02,3.06,2.58,2.66,2.665,2.92,2.33,2.4999,16.22,17.84,29.79,False,True,True,False,0.0,174573400.0,0.0,10.76284833538841,0.0,174573400.0,0.0,10.76284833538841,2317.0,174575717.0,0.0001428483353884094,10.762991183723798,3633.0,174579350.0,0.0002239827373612824,10.76321516646116,260586.0,174839936.0,0.016065721331689275,10.779280887792849,140686.0,175301351.0,0.008673612823674477,10.80772817509248,199119.0,175500470.0,0.012276140567200987,10.82000431565968,294720.0,175795190.0,0.01817016029593095,10.838174475955611
13.44,15.72,7.83,8.38,33920149,2021-02-09 06:00:00,CHCI,2021-02-09,4.22,218.4834123222749,True,11.18,15.72,9.2,13.35,13.15,15.72,7.8,7.8,13.15,15.72,10.58,12.31,13.15,15.72,10.58,12.05,13.15,15.72,10.58,11.33,11.3297,11.7,7.8,7.8,12.288,14.21,10.8,12.05,12.044,13.5,10.9103,11.33,11.3297,11.7,8.7,8.8848,8.9424,10.0,7.8,7.8,12.044,13.5,11.75,12.37,11.3297,11.7,9.6,10.155,8.9424,9.66,8.45,9.2,9.26,10.0,7.8,7.8,2.19,8.17,34.48,True,True,True,False,19936.0,27089630.0,0.009103196347031963,12.369694063926941,17606.0,27107236.0,0.008039269406392694,12.377733333333333,9810.0,27117046.0,0.004479452054794521,12.382212785388127,10469.0,27127515.0,0.004780365296803653,12.386993150684932,5662.0,27133177.0,0.0025853881278538812,12.389578538812785,75937.0,27260965.0,0.034674429223744294,12.447929223744293,32367.0,27293332.0,0.01477945205479452,12.462708675799087,19071.0,27312403.0,0.008708219178082191,12.47141689497717
0.7216,1.65,0.6671,1.45,356571440,2021-01-04 06:00:00,CHEK,2021-01-04,0.46,56.869565217391305,True,0.69,0.845,0.629,0.8099,0.809799,1.65,0.6671,1.35,0.809799,0.845,0.6671,0.7181,0.809799,0.925,0.6671,0.9244,0.809799,0.99,0.6671,0.9869,0.9897,1.65,0.9015,1.35,0.719799,0.925,0.7,0.9244,0.9244,0.99,0.786201,0.9869,0.9897,1.38,0.9015,1.22,1.23,1.65,1.09,1.35,0.9244,0.938599,0.786201,0.868,0.9897,1.38,0.9015,1.16,1.23,1.45,1.09,1.309,1.31,1.65,1.15,1.35,66.51,68.07,31.31,False,True,True,True,180548.0,175625816.0,0.0027145993083746802,2.640592632686814,164533.0,175790349.0,0.002473808449857164,2.643066441136671,105782.0,175896131.0,0.0015904675988573146,2.644656908735528,148986.0,176045117.0,0.002240054127198917,2.6468969628627272,69472.0,176114589.0,0.00104453465644264,2.6479414975191697,40258.0,176195017.0,0.0006052924372274845,2.6491507592843178,47538.0,176242555.0,0.0007147496617050066,2.649865508946023,41778.0,176284333.0,0.0006281461434370771,2.65049365508946
2.4,2.93,1.67,1.73,279399380,2021-01-05 06:00:00,CHEK,2021-01-05,1.45,65.51724137931035,True,2.04,2.85,1.79,2.645,2.65,2.93,1.67,1.8,2.65,2.93,2.28,2.6962,2.65,2.93,2.16,2.3573,2.65,2.93,2.16,2.3287,2.325,2.42,1.67,1.8,2.7,2.91,2.16,2.3573,2.3571,2.54,2.28,2.3287,2.325,2.42,1.95,2.0471,2.0482,2.19,1.67,1.8,2.3571,2.54,2.32,2.5067,2.325,2.42,2.21,2.29,2.0482,2.19,1.83,2.105,2.109,2.18,1.67,1.8,66.51,68.07,98.7,False,True,True,False,120626.0,527920428.0,0.0018136520823936247,7.93745944970681,135851.0,528056279.0,0.002042565027815366,7.939502014734625,75357.0,528131636.0,0.001133017591339648,7.940635032325965,99345.0,528230981.0,0.0014936851601262966,7.942128717486091,159168.0,528390149.0,0.002393143888137122,7.944521861374229,186989.0,528642445.0,0.0028114418884378285,7.948315215757028,216343.0,528858788.0,0.003252789054277552,7.951568004811306,98055.0,528956843.0,0.0014742895805142083,7.95304229439182
4.05,4.49,3.02,3.07,420805020,2021-03-15 05:00:00,CHEK,2021-03-15,1.53,164.70588235294113,True,3.439,4.49,3.21,3.95,3.93,4.49,3.02,3.13,3.93,4.49,3.52,3.6298,3.93,4.49,3.42,3.4601,3.93,4.49,3.29,3.43,3.42,3.76,3.02,3.13,3.63,3.92,3.42,3.4601,3.46,3.75,3.29,3.43,3.42,3.76,3.08,3.1895,3.19,3.44,3.02,3.13,3.46,3.75,3.29,3.4798,3.42,3.76,3.32,3.6913,3.19,3.39,3.12,3.205,3.21,3.44,3.02,3.13,66.51,68.07,104.15,True,True,True,False,420.0,1251358003.0,6.314839873703202e-06,18.814584318147645,444.0,1251358447.0,6.675687866486242e-06,18.814590993835512,0.0,1251358447.0,0.0,18.814590993835512,0.0,1251358447.0,0.0,18.814590993835512,328.0,1251358775.0,4.931589234701548e-06,18.814595925424747,914.0,1251360089.0,1.3742294391820778e-05,18.814615681852352,300.0,1251360389.0,4.510599909788002e-06,18.81462019245226,0.0,1251360389.0,0.0,18.81462019245226
3.97,4.47,3.68,3.98,106280332,2021-05-05 05:00:00,CHMA,2021-05-05,2.84,39.78873239436621,True,4.04,4.55,3.41,3.9201,3.92,4.47,3.68,3.96,3.92,4.47,3.68,4.31,3.92,4.47,3.68,4.007,3.92,4.47,3.68,4.315,4.31,4.4,3.86,3.96,4.31,4.47,3.92,4.007,4.005,4.44,3.88,4.315,4.31,4.4,3.97,4.0702,4.08,4.29,3.86,3.96,4.005,4.4301,3.88,4.375,4.31,4.4,4.03,4.075,4.08,4.12,3.86,4.0918,4.105,4.29,3.86,3.96,57.53,62.83,178.44,True,True,True,False,0.0,181952947.0,0.0,3.162748948374761,0.0,181952947.0,0.0,3.162748948374761,0.0,181952947.0,0.0,3.162748948374761,0.0,181952947.0,0.0,3.162748948374761,0.0,181952947.0,0.0,3.162748948374761,0.0,181952947.0,0.0,3.162748948374761,0.0,181952947.0,0.0,3.162748948374761,0.0,181952947.0,0.0,3.162748948374761
24.04,24.21,23.51,23.72,86728082,2021-01-06 06:00:00,CHNG,2021-01-06,18.24,31.798245614035096,True,24.59,24.79,23.951,24.0174,24.0175,24.21,23.51,23.71,24.0175,24.21,23.98,24.015,24.0175,24.21,23.975,24.02,24.0175,24.21,23.74,23.77,23.775,23.99,23.51,23.71,24.02,24.11,23.975,24.02,24.02,24.065,23.74,23.77,23.775,23.99,23.74,23.8,23.8,23.971,23.51,23.71,24.02,24.065,23.82,23.897,23.775,23.99,23.74,23.895,23.8,23.971,23.75,23.845,23.84,23.885,23.51,23.71,303.44,321.38,5861.97,True,True,True,False,0.0,140798130.0,0.0,0.46400649222251517,0.0,140798130.0,0.0,0.46400649222251517,0.0,140798130.0,0.0,0.46400649222251517,0.0,140798130.0,0.0,0.46400649222251517,0.0,140798130.0,0.0,0.46400649222251517,0.0,140798130.0,0.0,0.46400649222251517,0.0,140798130.0,0.0,0.46400649222251517,0.0,140798130.0,0.0,0.46400649222251517
2.26,3.09,2.18,2.33,23674990,2021-01-19 06:00:00,CHNR,2021-01-19,1.71,32.16374269005847,True,2.44,2.57,2.26,2.2899,2.29,3.09,2.18,2.3199,2.29,2.87,2.26,2.84,2.29,3.09,2.26,2.57,2.29,3.09,2.26,2.6,2.573,2.62,2.18,2.3199,2.83,3.09,2.54,2.57,2.5603,2.75,2.46,2.6,2.573,2.62,2.3,2.38,2.38,2.47,2.18,2.3199,2.5603,2.68,2.46,2.63,2.573,2.62,2.33,2.38,2.38,2.47,2.3,2.31,2.31,2.4,2.18,2.3199,13.41,31.71,54.22,False,True,True,True,22042.0,46139365.0,0.0016436987322893362,3.4406685309470544,37711.0,46177076.0,0.0028121551081282626,3.4434806860551825,20254.0,46197330.0,0.001510365398956003,3.4449910514541386,7100.0,46204430.0,0.000529455630126771,3.4455205070842654,7415.0,46211845.0,0.0005529455630126771,3.446073452647278,32086.0,46258852.0,0.0023926920208799402,3.449578821774795,9930.0,46268782.0,0.0007404921700223713,3.450319313944817,6182.0,46274964.0,0.00046099925428784487,3.4507803131991053
0.785,0.79,0.64,0.6985,95207190,2020-12-04 06:00:00,CIDM,2020-12-04,0.56,40.178571428571416,True,0.8601,0.9,0.7025,0.7062,0.7035,0.79,0.64,0.69,0.7035,0.79,0.6634,0.672976,0.7035,0.79,0.64,0.70004,0.7035,0.79,0.64,0.713537,0.7133,0.7285,0.664,0.69,0.6724,0.718,0.64,0.70004,0.696501,0.745,0.685,0.713537,0.7133,0.7285,0.68,0.7011,0.7011,0.7245,0.664,0.69,0.696501,0.721,0.685,0.7162,0.7133,0.7285,0.68,0.6933,0.7011,0.712,0.664,0.664,0.6641,0.7245,0.664,0.69,128.27,136.87,76.65,True,True,True,False,152235.0,207735854.0,0.0011868324627738363,1.6195201839869025,204056.0,207939910.0,0.0015908318390894206,1.6211110158259918,163835.0,208103745.0,0.0012772667030482574,1.62238828252904,97434.0,208201179.0,0.0007596008419739611,1.623147883371014,126439.0,208327618.0,0.0009857254229359942,1.62413360879395,101531.0,208588572.0,0.0007915412801122631,1.6261680205815856,69492.0,208658064.0,0.0005417634676853512,1.6267097840492708,82276.0,208740340.0,0.0006414282373119201,1.6273512122865827
3.74,3.7599,3.1,3.17,25971948,2021-06-09 05:00:00,CKPT,2021-06-09,2.66,40.6015037593985,True,4.069,4.18,3.43,3.5601,3.576,3.7599,3.1,3.18,3.576,3.7599,3.27,3.29,3.576,3.7599,3.15,3.34,3.576,3.7599,3.15,3.3975,3.4,3.58,3.1,3.18,3.3,3.4,3.15,3.34,3.34,3.57,3.2,3.3975,3.4,3.58,3.23,3.261,3.265,3.5212,3.1,3.18,3.34,3.525,3.2,3.44,3.4,3.58,3.31,3.3312,3.265,3.34,3.2147,3.315,3.315,3.5212,3.1,3.18,64.37,70.3,187.0,True,True,True,False,8032.0,2864622.0,0.00012477862358241414,0.04450243902439024,15395.0,2880017.0,0.00023916420692869346,0.044741603231318934,2204.0,2882221.0,3.423955258660866e-05,0.04477584278390554,9859.0,2892080.0,0.00015316141059499766,0.044929004194500535,6726.0,2898806.0,0.00010448966910051265,0.04503349386360105,3843.0,2913250.0,5.9701724405779086e-05,0.04525788410750349,8134.0,2921384.0,0.00012636321267671274,0.045384247320180204,0.0,2921384.0,0.0,0.045384247320180204
3.54,4.89,2.79,2.89,127789824,2021-01-20 06:00:00,CLBS,2021-01-20,1.63,117.17791411042946,True,3.9,4.05,3.32,3.42,3.425,4.89,2.79,2.81,3.425,4.19,3.32,3.86,3.425,4.48,3.32,4.26,3.425,4.89,3.32,3.8974,3.9,4.33,2.79,2.81,3.8506,4.48,3.62,4.26,4.255,4.89,3.83,3.8974,3.9,4.33,3.36,3.425,3.4298,3.82,2.79,2.81,4.255,4.89,3.83,4.239,3.9,4.33,3.62,3.73,3.4298,3.79,3.23,3.5782,3.58,3.82,2.79,2.81,46.12,59.5,96.98,False,True,True,True,0.0,17914871.0,0.0,0.38844039462272334,490.0,17915361.0,1.0624457935819602e-05,0.38845101908065915,100.0,17915461.0,2.168256721595837e-06,0.38845318733738077,0.0,17915461.0,0.0,0.38845318733738077,498.0,17915959.0,1.0797918473547269e-05,0.3884639852558543,4974.0,17920933.0,0.00010784908933217693,0.3885718343451865,19521.0,17940454.0,0.0004232653946227233,0.38899509973980917,10602.0,17951056.0,0.00022987857762359062,0.3892249783174328
9.14,9.82,5.65,6.33,100290859,2021-02-12 06:00:00,CLEU,2021-02-12,4.05,125.67901234567904,True,6.71,10.24,6.15,8.56,8.49,9.82,5.65,6.13,8.49,9.82,7.25,7.51,8.49,9.82,6.66,6.66,8.49,9.82,6.35,6.45,6.45,8.8,5.65,6.13,7.5,7.74,6.66,6.66,6.6611,7.4994,6.35,6.45,6.45,6.65,5.76,5.8,5.791,8.8,5.65,6.13,6.6611,7.4994,6.63,7.0,6.45,6.65,6.2,6.48,5.791,6.43,5.76,5.9758,5.9527,8.8,5.65,6.13,0.0,6.34,25.68,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
