open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,closed_up,gap_percent,max_up_percent,max_down_percent,max_up_percent_30,max_down_percent_30,max_up_percent_50,max_down_percent_50,max_up_percent_100
0.73955,0.81,0.4,0.55,9139929,2021-03-30 05:00:00,AGBAR,2021-03-30,0.31,False,138.56451612903228,9.526063146508013,45.91305523629234,False,True,False,False,False
0.55,0.55,0.381,0.5,2161210,2021-04-08 05:00:00,AGBAR,2021-04-08,0.37,False,48.64864864864866,0.0,30.727272727272734,False,True,False,False,False
7.1865,8.45,4.9,5.6,19867858,2021-07-09 05:00:00,AGRI,2021-07-09,4.61,False,55.88937093275486,17.581576567174558,31.816600570514147,False,True,False,False,False
28.3,28.3,24.0,25.2,2497736,2021-05-06 05:00:00,AHT,2021-05-06,2.86,False,889.5104895104896,0.0,15.194346289752652,False,False,False,False,False
1.45,1.75,1.0,1.04,188532910,2021-01-06 06:00:00,AIKI,2021-01-06,0.8525,False,70.08797653958943,20.689655172413797,31.034482758620687,False,True,False,False,False
31.79,43.32,30.83,35.21,39132115,2021-07-02 05:00:00,ALEC,2021-07-02,22.41,True,41.85631414547077,36.26926706511482,3.0198175526895277,True,False,False,False,False
5.22,5.6,3.4,3.61,41259232,2021-05-06 05:00:00,ALF,2021-05-06,3.58,False,45.810055865921775,7.279693486590036,34.865900383141756,False,True,False,False,False
4.88,4.91,3.86,4.57,23111316,2021-05-10 05:00:00,ALF,2021-05-10,3.7,False,31.891891891891884,0.6147540983606609,20.901639344262296,False,False,False,False,False
5.14,7.0,4.66,6.97,198807110,2021-06-15 05:00:00,ALF,2021-06-15,3.41,True,50.733137829912,36.18677042801557,9.338521400778202,True,False,False,False,False
2.07,2.78,1.83,2.03,71305536,2021-02-16 06:00:00,ALJJ,2021-02-16,1.33,False,55.639097744360875,34.29951690821256,11.594202898550716,True,False,False,False,False
1.41,1.45,1.22,1.3,39012908,2021-01-05 06:00:00,ALRN,2021-01-05,1.05,False,34.28571428571427,2.8368794326241162,13.475177304964534,False,False,False,False,False
4.77,5.47,3.15,3.21,14977579,2021-02-01 06:00:00,ALYA,2021-02-01,2.51,False,90.0398406374502,14.675052410901472,33.96226415094339,False,True,False,False,False
3.19,3.4,2.38,2.53,47970876,2021-03-24 05:00:00,ALYA,2021-03-24,2.36,False,35.16949152542373,6.583072100313479,25.391849529780565,False,False,False,False,False
8.14,8.28,5.63,5.73,28185390,2021-07-23 05:00:00,ALZN,2021-07-23,5.74,False,41.811846689895475,1.719901719901705,30.83538083538084,False,True,False,False,False
4.71,4.88,3.85,4.42,443238115,2021-01-25 06:00:00,AMC,2021-01-25,3.51,False,34.188034188034194,3.6093418259023338,18.259023354564754,False,False,False,False,False
20.34,20.36,11.01,19.9,1253253552,2021-01-27 06:00:00,AMC,2021-01-27,4.96,False,310.0806451612903,0.09832841691248562,45.87020648967552,False,True,False,False,False
14.31,16.0,11.6,13.26,602193320,2021-01-29 06:00:00,AMC,2021-01-29,8.63,False,65.81691772885283,11.809923130677843,18.937805730258567,False,False,False,False,False
4.18,4.5,2.96,3.2,42708238,2021-06-11 05:00:00,AMST,2021-06-11,2.77,False,50.902527075812266,7.655502392344505,29.18660287081339,False,False,False,False,False
7.12,11.0,6.86,8.8,63632957,2021-01-25 06:00:00,AMTX,2021-01-25,4.4,True,61.81818181818181,54.49438202247191,3.651685393258424,True,False,True,False,False
6.7079,6.85,5.42,5.84,8255454,2021-03-12 06:00:00,ANIX,2021-03-12,5.14,False,30.503891050583675,2.1183977101626326,19.199749549039197,False,False,False,False,False
9.98,12.09,7.52,8.61,43150567,2021-03-09 06:00:00,ANPC,2021-03-09,5.8,False,72.0689655172414,21.14228456913827,24.649298597194395,False,False,False,False,False
5.35,5.61,4.36,4.86,118147361,2021-08-06 05:00:00,ANY,2021-08-06,3.44,False,55.52325581395348,4.8598130841121625,18.50467289719625,False,False,False,False,False
4.59,4.94,3.5,4.02,19384181,2021-01-20 06:00:00,APM,2021-01-20,3.18,False,44.33962264150942,7.625272331154696,23.747276688453155,False,False,False,False,False
22.72,28.6,18.88,19.08,26531848,2021-03-25 05:00:00,APOP,2021-03-25,13.96,False,62.750716332378204,25.880281690140855,16.901408450704228,False,False,False,False,False
23.12,25.36,15.64,16.6,19711114,2021-06-17 05:00:00,APOP,2021-06-17,13.08,False,76.75840978593273,9.688581314878885,32.35294117647059,False,True,False,False,False
35.48,35.52,25.0,26.76,16146020,2021-09-03 05:00:00,APOP,2021-09-03,22.0,False,61.27272727272726,0.11273957158964559,29.53776775648252,False,False,False,False,False
26.66,29.8,21.01,21.37,7992167,2021-09-27 05:00:00,APOP,2021-09-27,18.96,False,40.611814345991554,11.777944486121532,21.192798199549884,False,False,False,False,False
35.69,37.1866,26.0,35.85,1211553,2021-02-01 06:00:00,APPH,2021-02-01,24.95,True,43.04609218436873,4.193331465396472,27.15046231437377,False,False,False,False,False
7.31,7.8,5.33,5.38,140052650,2021-06-16 05:00:00,APRE,2021-06-16,4.85,False,50.72164948453609,6.7031463748290046,27.08618331053351,False,False,False,False,False
5.29,7.2,5.15,6.1,180604940,2021-03-24 05:00:00,APTO,2021-03-24,3.67,True,44.141689373297005,36.10586011342155,2.646502835538746,True,False,False,False,False
3.4,4.29,3.11,3.37,92957481,2021-02-02 06:00:00,AREC,2021-02-02,2.51,False,35.4581673306773,26.1764705882353,8.529411764705884,False,False,False,False,False
6.6,7.25,5.63,6.0,57553068,2021-02-05 06:00:00,AREC,2021-02-05,4.68,False,41.02564102564103,9.848484848484853,14.696969696969694,False,False,False,False,False
2.36,3.32,2.23,2.79,245827700,2021-07-08 05:00:00,ARPO,2021-07-08,1.71,True,38.01169590643274,40.67796610169492,5.508474576271182,True,False,False,False,False
1.72,1.73,1.23,1.25,66883990,2021-02-02 06:00:00,ARTL,2021-02-02,1.04,False,65.38461538461539,0.5813953488372098,28.488372093023255,False,False,False,False,False
2.88,3.67,2.5,2.66,252772410,2021-02-12 06:00:00,ARTL,2021-02-12,1.63,False,76.68711656441718,27.430555555555557,13.19444444444444,False,False,False,False,False
6.47,6.75,5.06,5.25,52354350,2021-03-01 06:00:00,ASLN,2021-03-01,4.43,False,46.04966139954853,4.3276661514683195,21.79289026275116,False,False,False,False,False
5.36,5.8,4.64,4.72,12367180,2021-02-09 06:00:00,ASRT,2021-02-09,4.12,False,30.097087378640783,8.208955223880587,13.432835820895532,False,False,False,False,False
2.85,2.98,2.1,2.21,60511851,2021-04-07 05:00:00,ASTC,2021-04-07,2.18,False,30.73394495412844,4.561403508771926,26.31578947368421,False,False,False,False,False
15.0,16.89,13.54,16.29,37833381,2021-02-02 06:00:00,ASTR,2021-02-02,10.34,True,45.06769825918762,12.600000000000003,9.73333333333334,False,False,False,False,False
8.88,9.0,6.48,6.62,52160970,2021-08-30 05:00:00,ATER,2021-08-30,6.08,False,46.05263157894738,1.3513513513513424,27.027027027027028,False,False,False,False,False
2.06,2.75,1.86,2.14,253987070,2021-07-01 05:00:00,ATHE,2021-07-01,1.3,True,58.46153846153846,33.49514563106796,9.708737864077667,True,False,False,False,False
9.87,10.6,6.72,6.96,43699582,2021-03-26 05:00:00,ATNF,2021-03-26,5.87,False,68.14310051107323,7.396149949341444,31.914893617021274,False,True,False,False,False
5.07,5.75,4.445,4.55,217797200,2021-05-05 05:00:00,ATNX,2021-05-05,3.71,False,36.65768194070082,13.412228796844175,12.327416173570018,False,False,False,False,False
2.48,3.0,2.01,2.98,104058678,2021-01-25 06:00:00,ATOS,2021-01-25,1.87,True,32.62032085561496,20.967741935483872,18.951612903225815,False,False,False,False,False
4.43,4.9,4.0306,4.33,126378648,2021-02-04 06:00:00,ATOS,2021-02-04,3.25,False,36.3076923076923,10.609480812641099,9.015801354401805,False,False,False,False,False
21.6,47.82,18.72,24.9,47862505,2021-01-29 06:00:00,ATXS,2021-01-29,14.58,True,48.14814814814815,121.38888888888889,13.333333333333343,True,False,True,False,True
20.5,20.5,17.82,18.73,35795169,2021-01-25 06:00:00,AUPH,2021-01-25,14.86,False,37.95423956931359,0.0,13.073170731707316,False,False,False,False,False
9.0,35.78,8.2876,19.71,118339008,2021-02-09 06:00:00,AUVI,2021-02-09,5.18,True,73.74517374517374,297.55555555555554,7.915555555555563,True,False,True,False,True
12.0,12.15,9.6,10.6,15470456,2021-06-16 05:00:00,AUVI,2021-06-16,9.03,False,32.890365448504994,1.2500000000000029,20.000000000000004,False,False,False,False,False
1.84,1.89,1.41,1.47,133655120,2021-01-15 06:00:00,AVGR,2021-01-15,1.11,False,65.76576576576576,2.7173913043478164,23.36956521739131,False,False,False,False,False
2.38,2.67,2.07,2.1,122982086,2021-02-18 06:00:00,AVGR,2021-02-18,1.69,False,40.828402366863905,12.184873949579835,13.025210084033617,False,False,False,False,False
46.0,46.62,39.9201,42.01,15972120,2021-10-01 05:00:00,AVIR,2021-10-01,35.06,False,31.20365088419851,1.3478260869565162,13.217173913043483,False,False,False,False,False
19.94,28.7,13.8001,14.91,116590760,2021-02-04 06:00:00,AVXL,2021-02-04,10.38,False,92.10019267822736,43.93179538615846,30.791875626880646,True,True,False,False,False
5.97,9.4,4.43,4.56,214918050,2021-01-21 06:00:00,BBIG,2021-01-21,1.54,False,287.6623376623377,57.453936348408725,25.79564489112228,True,False,True,False,False
9.1,10.0,6.48,7.06,330669690,2021-08-30 05:00:00,BBIG,2021-08-30,5.3,False,71.69811320754717,9.890109890109894,28.791208791208785,False,False,False,False,False
6.61,9.0,5.66,6.18,146762750,2021-06-02 05:00:00,BCTX,2021-06-02,3.18,False,107.86163522012578,36.157337367624805,14.372163388804843,True,False,False,False,False
4.0,4.03,3.0,3.12,22010089,2021-02-10 06:00:00,BHTG,2021-02-10,2.59,False,54.440154440154444,0.7500000000000062,25.0,False,False,False,False,False
0.762,0.763,0.6667,0.6991,24152468,2021-05-14 05:00:00,BIOL,2021-05-14,0.58,False,31.379310344827598,0.13123359580052504,12.506561679790032,False,False,False,False,False
0.92,0.9394,0.76,0.7899,118165127,2021-08-13 05:00:00,BIOL,2021-08-13,0.6316,False,45.661811272957564,2.10869565217391,17.39130434782609,False,False,False,False,False
4.87,8.54,4.23,4.3,132226918,2021-06-30 05:00:00,BLIN,2021-06-30,3.39,False,43.65781710914454,75.35934291581107,13.14168377823408,True,False,True,False,False
6.14,6.78,4.73,5.75,80325699,2021-07-01 05:00:00,BLIN,2021-07-01,4.3,False,42.79069767441861,10.423452768729652,22.964169381107478,False,False,False,False,False
13.95,14.38,11.52,12.23,98934279,2021-07-06 05:00:00,BLIN,2021-07-06,8.97,False,55.518394648829414,3.082437275985674,17.419354838709676,False,False,False,False,False
8.56,9.99,6.6359,7.26,52666244,2021-07-13 05:00:00,BLIN,2021-07-13,6.01,False,42.42928452579036,16.70560747663551,22.477803738317757,False,False,False,False,False
4.89,6.34,4.38,4.88,244201720,2021-05-04 05:00:00,BLRX,2021-05-04,3.19,False,53.29153605015673,29.652351738241318,10.429447852760733,False,False,False,False,False
6.26,6.6,5.54,6.21,95297463,2021-10-01 05:00:00,BMRA,2021-10-01,4.5,False,39.11111111111111,5.431309904153353,11.501597444089454,False,False,False,False,False
6.9,10.49,5.29,9.26,124594723,2021-03-23 05:00:00,BNTC,2021-03-23,3.19,True,116.30094043887149,52.028985507246375,23.333333333333336,True,False,True,False,False
15.87,24.34,11.29,11.77,95482784,2021-02-10 06:00:00,BPTH,2021-02-10,5.2,False,205.19230769230765,53.37114051669818,28.85948330182735,True,False,True,False,False
9.73,10.17,7.26,7.63,21683813,2021-04-05 05:00:00,BPTH,2021-04-05,7.15,False,36.08391608391608,4.522096608427538,25.385405960945533,False,False,False,False,False
8.09,8.6199,6.2901,6.54,66273794,2021-08-24 05:00:00,BPTH,2021-08-24,5.69,False,42.179261862917386,6.550061804697152,22.248454882571078,False,False,False,False,False
1.395,1.6,1.21,1.45,227587410,2021-06-30 05:00:00,BRQS,2021-06-30,0.9951,True,40.18691588785047,14.695340501792119,13.261648745519718,False,False,False,False,False
2.63,8.8,2.61,3.19,112926799,2021-02-05 06:00:00,BSQR,2021-02-05,1.9,True,38.42105263157895,234.6007604562738,0.7604562737642593,True,False,True,False,True
4.26,7.24,4.05,5.69,55684455,2021-02-08 06:00:00,BSQR,2021-02-08,3.19,True,33.5423197492163,69.95305164319251,4.929577464788732,True,False,True,False,False
4.16,8.2,3.88,8.04,240691000,2021-06-29 05:00:00,BSQR,2021-06-29,2.62,True,58.77862595419847,97.11538461538458,6.730769230769236,True,False,True,False,False
8.35,8.53,5.8,6.07,44567763,2021-04-06 05:00:00,BTX,2021-04-06,4.67,False,78.80085653104925,2.1556886227544876,30.53892215568862,False,True,False,False,False
71.0,80.67,57.6301,78.5,31992978,2021-05-03 05:00:00,BTX,2021-05-03,49.8,True,42.570281124498,13.619718309859158,18.830845070422537,False,False,False,False,False
218.9,221.0,183.6,186.83,33562126,2021-01-26 06:00:00,BYND,2021-01-26,158.73,False,37.90713790713792,0.9593421653723135,16.12608497030608,False,False,False,False,False
28.1,30.0,20.57,26.58,83215094,2021-08-04 05:00:00,BYSI,2021-08-04,9.63,False,191.7964693665628,6.761565836298927,26.797153024911033,False,False,False,False,False
17.43,38.87,16.61,21.89,95401071,2021-07-08 05:00:00,CARV,2021-07-08,10.58,True,64.74480151228734,123.00631095811819,4.70453241537579,True,False,True,False,True
34.38,42.5,24.0,26.5,64622237,2021-07-09 05:00:00,CARV,2021-07-09,21.89,False,57.058017359524904,23.61838278068644,30.191972076788836,False,True,False,False,False
8.77,8.8,7.31,7.72,39277187,2021-01-07 06:00:00,CBAT,2021-01-07,6.4,False,37.031249999999986,0.3420752565564554,16.647662485746864,False,False,False,False,False
36.98,40.9,29.07,38.41,145618100,2021-10-08 05:00:00,CCXI,2021-10-08,19.6,True,88.67346938775508,10.60032449972959,21.389940508382903,False,False,False,False,False
2.8,3.1,2.17,2.23,60545215,2021-02-18 06:00:00,CEI,2021-02-18,2.03,False,37.931034482758626,10.714285714285726,22.499999999999996,False,False,False,False,False
1.23,1.88,1.2,1.78,961168811,2021-10-07 05:00:00,CEI,2021-10-07,0.9085,True,35.38800220143093,52.845528455284544,2.4390243902439046,True,False,True,False,False
2.32,2.45,1.55,1.71,967741357,2021-10-08 05:00:00,CEI,2021-10-08,1.78,False,30.33707865168538,5.603448275862084,33.18965517241379,False,True,False,False,False
22.08,24.25,19.04,21.6,15856991,2021-04-09 05:00:00,CELC,2021-04-09,14.31,False,54.29769392033541,9.827898550724646,13.768115942028981,False,False,False,False,False
5.52,6.25,5.02,5.64,264914240,2021-04-05 05:00:00,CEMI,2021-04-05,3.52,True,56.8181818181818,13.224637681159429,9.057971014492754,False,False,False,False,False
4.01,6.95,3.83,5.34,396463230,2021-07-21 05:00:00,CEMI,2021-07-21,2.06,True,94.66019417475727,73.31670822942645,4.488778054862836,True,False,True,False,False
20.16,31.09,19.05,29.69,85962447,2021-06-29 05:00:00,CERE,2021-06-29,12.57,True,60.381861575178995,54.21626984126984,5.505952380952378,True,False,True,False,False
3.12,4.2,2.33,2.56,142620190,2021-03-10 06:00:00,CETX,2021-03-10,1.67,False,86.82634730538925,34.61538461538461,25.32051282051282,True,False,False,False,False
2.0,2.5594,1.88,1.96,148879890,2021-07-12 05:00:00,CETX,2021-07-12,1.49,False,34.22818791946309,27.970000000000006,6.000000000000005,False,False,False,False,False
13.44,15.72,7.83,8.38,33920149,2021-02-09 06:00:00,CHCI,2021-02-09,4.22,False,218.48341232227486,16.964285714285722,41.74107142857143,False,True,False,False,False
2.4,2.93,1.67,1.73,279399380,2021-01-05 06:00:00,CHEK,2021-01-05,1.45,False,65.51724137931035,22.083333333333346,30.416666666666668,False,True,False,False,False
4.05,4.49,3.02,3.07,420805020,2021-03-15 05:00:00,CHEK,2021-03-15,1.53,False,164.70588235294113,10.864197530864208,25.432098765432098,False,False,False,False,False
24.04,24.21,23.51,23.72,86728082,2021-01-06 06:00:00,CHNG,2021-01-06,18.24,False,31.798245614035096,0.707154742096513,2.204658901830273,False,False,False,False,False
2.26,3.09,2.18,2.33,23674990,2021-01-19 06:00:00,CHNR,2021-01-19,1.71,True,32.16374269005847,36.72566371681416,3.5398230088495413,True,False,False,False,False
3.74,3.7599,3.1,3.17,25971948,2021-06-09 05:00:00,CKPT,2021-06-09,2.66,False,40.6015037593985,0.532085561497321,17.112299465240646,False,False,False,False,False
3.54,4.89,2.79,2.89,127789824,2021-01-20 06:00:00,CLBS,2021-01-20,1.63,False,117.17791411042946,38.135593220338976,21.1864406779661,True,False,False,False,False
42.76,45.39,38.27,40.67,6574623,2021-07-12 05:00:00,CLDX,2021-07-12,32.41,False,31.93458809009566,6.150608044901783,10.500467726847509,False,False,False,False,False
9.14,9.82,5.65,6.33,100290859,2021-02-12 06:00:00,CLEU,2021-02-12,4.05,False,125.67901234567903,7.439824945295401,38.183807439824946,False,True,False,False,False
4.81,4.85,2.91,3.07,24870892,2021-09-09 05:00:00,CLEU,2021-09-09,3.62,False,32.87292817679556,0.8316008316008324,39.50103950103949,False,True,False,False,False
2.6371,2.64,1.9601,2.13,2871197,2021-09-30 05:00:00,CLEU,2021-09-30,1.9,False,38.79473684210529,0.10996928444123857,25.672139850593464,False,False,False,False,False
13.805,14.5,11.15,13.02,157154760,2021-06-09 05:00:00,CLNE,2021-06-09,9.9,False,39.444444444444436,5.0344078232524465,19.232162260050703,False,False,False,False,False
17.0235,17.82,12.5,13.58,7895833,2021-07-13 05:00:00,CLNN,2021-07-13,13.04,False,30.548312883435578,4.678826328310875,26.572091520545122,False,False,False,False,False
16.635,24.93,16.32,22.15,735483660,2021-06-08 05:00:00,CLOV,2021-06-08,11.92,True,39.55536912751679,49.864743011722254,1.893597835888195,True,False,False,False,False
4.62,5.19,3.62,3.74,11356491,2021-01-22 06:00:00,CLPS,2021-01-22,3.49,False,32.378223495702,12.337662337662344,21.645021645021643,False,False,False,False,False
13.32,19.78,10.5,10.84,127547292,2021-02-17 06:00:00,CLPS,2021-02-17,4.9,False,171.83673469387753,48.498498498498506,21.17117117117117,True,False,False,False,False
3.999,4.7996,3.6167,4.16,90997281,2021-06-15 05:00:00,CLSD,2021-06-15,3.02,True,32.41721854304636,20.020005001250304,9.559889972493131,False,False,False,False,False
2.41,2.8,1.62,1.74,165795800,2021-01-21 06:00:00,CLSN,2021-01-21,1.275,False,89.01960784313728,16.182572614107873,32.780082987551864,False,True,False,False,False
3.02,3.48,2.25,2.29,100958049,2021-02-11 06:00:00,CLSN,2021-02-11,1.95,False,54.871794871794876,15.2317880794702,25.496688741721854,False,False,False,False,False
3.16,3.25,2.63,2.81,340448310,2021-02-22 06:00:00,CLSN,2021-02-22,1.9,False,66.31578947368423,2.84810126582278,16.772151898734187,False,False,False,False,False
6.5535,9.36,6.55,8.42,20386086,2021-01-08 06:00:00,CMRX,2021-01-08,4.98,True,31.596385542168655,42.824444953078505,0.05340657663843498,True,False,False,False,False
2.69,4.75,2.63,3.09,202776250,2021-01-08 06:00:00,CNET,2021-01-08,1.865,True,44.23592493297587,76.57992565055763,2.2304832713754665,True,False,True,False,False
3.03,3.29,2.5,2.62,22837379,2021-01-14 06:00:00,CNET,2021-01-14,2.24,False,35.26785714285712,8.580858085808588,17.491749174917487,False,False,False,False,False
4.59,6.19,4.14,6.19,53361770,2021-02-17 06:00:00,CNET,2021-02-17,3.47,True,32.27665706051872,34.858387799564284,9.803921568627455,True,False,False,False,False
2.68,2.68,1.94,2.13,17121634,2021-06-29 05:00:00,CNSP,2021-06-29,2.01,False,33.33333333333336,0.0,27.61194029850747,False,False,False,False,False
1.65,3.46,1.53,2.14,635408200,2021-05-04 05:00:00,COCP,2021-05-04,1.24,True,33.06451612903225,109.6969696969697,7.272727272727266,True,False,True,False,True
198.65,213.05,194.07,197.01,5019834,2021-01-19 06:00:00,COHR,2021-01-19,151.95,False,30.733794011187904,7.248930279385856,2.3055625471935626,False,False,False,False,False
60.0943,78.0,48.3,59.9,6530953,2021-07-01 05:00:00,CPOP,2021-07-01,30.3,False,98.33102310231023,29.79600394712977,19.62632063273888,False,False,False,False,False
1.91,2.15,1.66,1.93,31277820,2021-05-24 05:00:00,CREX,2021-05-24,1.31,True,45.80152671755724,12.565445026178011,13.089005235602095,False,False,False,False,False
3.79,5.8,3.57,5.32,252822100,2021-09-17 05:00:00,CRVS,2021-09-17,2.26,True,67.6991150442478,53.03430079155672,5.804749340369399,True,False,True,False,False
29.3,31.24,9.43,9.5,12956863,2021-08-26 05:00:00,CRXT,2021-08-26,10.45,False,180.38277511961726,6.621160409556306,67.81569965870307,False,True,False,True,False
2.36,2.67,1.73,1.82,226659520,2021-03-30 05:00:00,CSCW,2021-03-30,1.34,False,76.11940298507461,13.135593220338986,26.694915254237284,False,False,False,False,False
4.13,5.0,2.88,2.94,181796130,2021-02-23 06:00:00,CTIB,2021-02-23,2.37,False,74.26160337552741,21.06537530266344,30.26634382566586,False,True,False,False,False
6.983,9.0,5.005,6.1,64933580,2021-01-28 06:00:00,CTRM,2021-01-28,5.315,False,31.38287864534335,28.884433624516692,28.325934412143777,False,False,False,False,False
15.9,19.5,14.0,17.3,60500664,2021-02-11 06:00:00,CTRM,2021-02-11,11.9,True,33.61344537815126,22.64150943396226,11.949685534591197,False,False,False,False,False
8.21,9.25,5.8,6.22,210979210,2021-06-30 05:00:00,CUEN,2021-06-30,2.78,False,195.3237410071943,12.667478684531048,29.354445797807564,False,False,False,False,False
1.98,2.27,1.5,1.62,154723890,2021-08-11 05:00:00,CWBR,2021-08-11,1.29,False,53.48837209302325,14.646464646464649,24.242424242424242,False,False,False,False,False
4.6,6.29,3.85,4.14,14483726,2021-03-29 05:00:00,CYAN,2021-03-29,3.17,False,45.11041009463722,36.739130434782616,16.30434782608695,True,False,False,False,False
27.91,31.41,26.69,27.0,40137502,2021-07-19 05:00:00,CYTK,2021-07-19,19.23,False,45.13780551222049,12.54030813328556,4.371193120745248,False,False,False,False,False
4.45,6.25,4.16,5.2,58849517,2021-03-09 06:00:00,CYTO,2021-03-09,3.42,True,30.116959064327496,40.44943820224718,6.5168539325842705,True,False,False,False,False
3.44,3.85,2.82,3.0,42615843,2021-01-20 06:00:00,DARE,2021-01-20,2.36,False,45.76271186440678,11.918604651162795,18.023255813953494,False,False,False,False,False
2.26,2.45,1.77,1.88,220246760,2021-07-07 05:00:00,DARE,2021-07-07,1.52,False,48.68421052631577,8.407079646017717,21.68141592920353,False,False,False,False,False
7.65,8.8,5.75,5.97,40173585,2021-07-08 05:00:00,DBGI,2021-07-08,5.27,False,45.16129032258066,15.032679738562095,24.836601307189547,False,False,False,False,False
4.78,4.87,3.41,3.52,83673255,2021-09-28 05:00:00,DBGI,2021-09-28,2.95,False,62.03389830508474,1.8828451882845159,28.661087866108787,False,False,False,False,False
5.3211,5.9,4.98,5.66,17181875,2021-01-15 06:00:00,DBVT,2021-01-15,3.74,True,42.275401069518715,10.879329461953354,6.41032869143598,False,False,False,False,False
7.37,7.38,6.12,6.57,4750990,2021-01-19 06:00:00,DBVT,2021-01-19,5.66,False,30.212014134275616,0.1356852103120731,16.960651289009498,False,False,False,False,False
10.7,18.33,10.1,18.33,174577960,2021-03-23 05:00:00,DLPN,2021-03-23,5.45,True,96.33027522935778,71.30841121495327,5.607476635514016,True,False,True,False,False
29.02,32.5,18.53,19.16,51262729,2021-03-24 05:00:00,DLPN,2021-03-24,18.33,False,58.31969448990727,11.991729841488631,36.14748449345279,False,True,False,False,False
