open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,diff_percent,gap_up,pre_open,pre_high,pre_low,pre_close,daily_open,daily_high,daily_low,daily_close,first_fifteen_open,first_fifteen_high,first_fifteen_low,first_fifteen_close,first_thirty_open,first_thirty_high,first_thirty_low,first_thirty_close,first_hour_open,first_hour_high,first_hour_low,first_hour_close,ten_thirty_to_close_open,ten_thirty_to_close_high,ten_thirty_to_close_low,ten_thirty_to_close_close,second_fifteen_open,second_fifteen_high,second_fifteen_low,second_fifteen_close,second_thirty_open,second_thirty_high,second_thirty_low,second_thirty_close,second_hour_open,second_hour_high,second_hour_low,second_hour_close,eleven_thirty_to_close_open,eleven_thirty_to_close_high,eleven_thirty_to_close_low,eleven_thirty_to_close_close,third_fifteen_open,third_fifteen_high,third_fifteen_low,third_fifteen_close,third_thirty_open,third_thirty_high,third_thirty_low,third_thirty_close,third_hour_open,third_hour_high,third_hour_low,third_hour_close,twelve_thirty_to_close_open,twelve_thirty_to_close_high,twelve_thirty_to_close_low,twelve_thirty_to_close_close,float,shares,market_cap,pre_high_gte_daily_high,second_fifteen_high10P_gte_first_fifteen_close,second_thirty_high10P_gte_first_thirty,daily_high_gt_pre_high10P,f_0_v_c,f_0_v_t,f_0_fr_c,f_0_fr_t,f_1_v_c,f_1_v_t,f_1_fr_c,f_1_fr_t,f_2_v_c,f_2_v_t,f_2_fr_c,f_2_fr_t,f_3_v_c,f_3_v_t,f_3_fr_c,f_3_fr_t,f_4_v_c,f_4_v_t,f_4_fr_c,f_4_fr_t,f_5_v_c,f_5_v_t,f_5_fr_c,f_5_fr_t,f_6_v_c,f_6_v_t,f_6_fr_c,f_6_fr_t,f_7_v_c,f_7_v_t,f_7_fr_c,f_7_fr_t,f_8_v_c,f_8_v_t,f_8_fr_c,f_8_fr_t,f_9_v_c,f_9_v_t,f_9_fr_c,f_9_fr_t,f_10_v_c,f_10_v_t,f_10_fr_c,f_10_fr_t,f_11_v_c,f_11_v_t,f_11_fr_c,f_11_fr_t,f_12_v_c,f_12_v_t,f_12_fr_c,f_12_fr_t,f_13_v_c,f_13_v_t,f_13_fr_c,f_13_fr_t,f_14_v_c,f_14_v_t,f_14_fr_c,f_14_fr_t,f_15_v_c,f_15_v_t,f_15_fr_c,f_15_fr_t,f_16_v_c,f_16_v_t,f_16_fr_c,f_16_fr_t,f_17_v_c,f_17_v_t,f_17_fr_c,f_17_fr_t,f_18_v_c,f_18_v_t,f_18_fr_c,f_18_fr_t,f_19_v_c,f_19_v_t,f_19_fr_c,f_19_fr_t,f_20_v_c,f_20_v_t,f_20_fr_c,f_20_fr_t,f_21_v_c,f_21_v_t,f_21_fr_c,f_21_fr_t,f_22_v_c,f_22_v_t,f_22_fr_c,f_22_fr_t,f_23_v_c,f_23_v_t,f_23_fr_c,f_23_fr_t,f_24_v_c,f_24_v_t,f_24_fr_c,f_24_fr_t,f_25_v_c,f_25_v_t,f_25_fr_c,f_25_fr_t,f_26_v_c,f_26_v_t,f_26_fr_c,f_26_fr_t,f_27_v_c,f_27_v_t,f_27_fr_c,f_27_fr_t,f_28_v_c,f_28_v_t,f_28_fr_c,f_28_fr_t,f_29_v_c,f_29_v_t,f_29_fr_c,f_29_fr_t,f_30_v_c,f_30_v_t,f_30_fr_c,f_30_fr_t,f_31_v_c,f_31_v_t,f_31_fr_c,f_31_fr_t,f_32_v_c,f_32_v_t,f_32_fr_c,f_32_fr_t,f_33_v_c,f_33_v_t,f_33_fr_c,f_33_fr_t,f_34_v_c,f_34_v_t,f_34_fr_c,f_34_fr_t,f_35_v_c,f_35_v_t,f_35_fr_c,f_35_fr_t,f_36_v_c,f_36_v_t,f_36_fr_c,f_36_fr_t
3.67,19.75,3.45,14.3,315842280,2021-02-04 06:00:00,AACG,2021-02-04,1.36,169.85294117647055,True,3.54,4.86,3.17,4.66,4.6578,19.75,3.45,14.97,4.6578,5.2,3.45,4.4899,4.6578,5.47,3.45,5.08,4.6578,5.67,3.45,4.3681,4.36,19.75,4.01,14.97,4.4701,5.47,4.4284,5.08,5.06,5.67,4.2,4.3681,4.36,5.07,4.11,4.2492,4.24,19.75,4.01,14.97,5.06,5.67,4.57,4.6801,4.36,5.07,4.2,4.3815,4.24,4.7,4.16,4.32,4.3284,19.75,4.01,14.97,8.74,28.85,39.24,False,True,True,True,8018.0,14918.0,0.0009173913043478261,0.0017068649885583524,47086.0,62004.0,0.005387414187643021,0.007094279176201373,46840.0,108844.0,0.0053592677345537755,0.01245354691075515,22303.0,131147.0,0.0025518306636155607,0.01500537757437071,10235.0,141382.0,0.0011710526315789475,0.016176430205949655,15551.0,156933.0,0.0017792906178489703,0.017955720823798628,9491.0,166424.0,0.0010859267734553775,0.019041647597254005,13808.0,180232.0,0.001579862700228833,0.020621510297482836,1058.0,181290.0,0.00012105263157894736,0.020742562929061785,64731.0,246021.0,0.00740629290617849,0.028148855835240273,25534.0,271555.0,0.0029215102974828374,0.031070366132723112,6241.0,277796.0,0.0007140732265446224,0.03178443935926773,26596.0,304392.0,0.0030430205949656753,0.03482745995423341,9564.0,313956.0,0.001094279176201373,0.03592173913043478,2200.0,316156.0,0.0002517162471395881,0.03617345537757437,12901.0,329057.0,0.0014760869565217391,0.03764954233409611,6867.0,335924.0,0.0007856979405034325,0.03843524027459954,17484.0,353408.0,0.00200045766590389,0.04043569794050343,10970.0,364378.0,0.0012551487414187643,0.041690846681922196,30508.0,394886.0,0.003490617848970252,0.045181464530892446,7995.0,402881.0,0.0009147597254004577,0.04609622425629291,3112.0,405993.0,0.00035606407322654463,0.04645228832951945,4678.0,410671.0,0.0005352402745995423,0.04698752860411899,3308.0,413979.0,0.00037848970251716247,0.04736601830663616,115.0,414094.0,1.3157894736842106e-05,0.047379176201373,5234.0,419328.0,0.0005988558352402746,0.04797803203661327,1744.0,421072.0,0.00019954233409610984,0.04817757437070938,1651.0,422723.0,0.00018890160183066362,0.04836647597254005,6321.0,429044.0,0.0007232265446224256,0.04908970251716247,93186.0,522230.0,0.010662013729977117,0.05975171624713959,592672.0,1114902.0,0.06781144164759725,0.12756315789473685,878568.0,1993470.0,0.10052265446224257,0.22808581235697942,871591.0,2865061.0,0.09972437070938216,0.32781018306636156,587016.0,3452077.0,0.06716430205949657,0.39497448512585814,327153.0,3779230.0,0.037431693363844394,0.43240617848970253,333327.0,4112557.0,0.03813810068649886,0.4705442791762014,242927.0,4355484.0,0.027794851258581235,0.4983391304347826
3.75,15.97,3.6,5.2,111912807,2021-02-05 06:00:00,AAME,2021-02-05,2.39,56.90376569037657,True,4.27,4.32,3.53,4.03,4.03,15.97,3.6,5.13,4.03,5.61,3.6,5.61,4.03,8.65,3.6,7.7116,4.03,14.24,3.6,12.0065,12.06,15.97,4.99,5.13,5.6,8.65,4.06,7.7116,7.7,14.24,6.76,12.0065,12.06,14.23,7.92,11.4,11.4,15.97,4.99,5.13,7.7,11.2,6.76,11.2,12.06,14.23,7.92,9.7,11.4,15.97,9.02,12.8,12.82,15.97,4.99,5.13,4.04,20.41,48.78,False,True,True,True,14649.0,167387.0,0.003625990099009901,0.041432425742574254,3487.0,170874.0,0.0008631188118811881,0.042295544554455444,1925.0,172799.0,0.0004764851485148515,0.042772029702970296,1832.0,174631.0,0.00045346534653465347,0.04322549504950495,5022.0,179653.0,0.0012430693069306932,0.04446856435643565,4535.0,184188.0,0.0011225247524752474,0.04559108910891089,11477.0,195665.0,0.002840841584158416,0.04843193069306931,2072.0,197737.0,0.0005128712871287129,0.04894480198019802,2198.0,199935.0,0.000544059405940594,0.049488861386138616,25445.0,225380.0,0.006298267326732674,0.05578712871287129,16903.0,242283.0,0.004183910891089109,0.0599710396039604,8766.0,251049.0,0.00216980198019802,0.06214084158415842,6895.0,257944.0,0.0017066831683168317,0.06384752475247525,1808.0,259752.0,0.0004475247524752475,0.06429504950495049,3593.0,263345.0,0.0008893564356435644,0.06518440594059406,4093.0,267438.0,0.001013118811881188,0.06619752475247524,5386.0,272824.0,0.001333168316831683,0.06753069306930692,1136.0,273960.0,0.0002811881188118812,0.06781188118811882,7421.0,281381.0,0.0018368811881188118,0.06964876237623763,2129.0,283510.0,0.000526980198019802,0.07017574257425743,500.0,284010.0,0.00012376237623762376,0.07029950495049506,2081.0,286091.0,0.0005150990099009901,0.07081460396039604,1250.0,287341.0,0.0003094059405940594,0.0711240099009901,2335.0,289676.0,0.0005779702970297029,0.07170198019801981,9400.0,299076.0,0.0023267326732673266,0.07402871287128712,15804.0,314880.0,0.003911881188118812,0.07794059405940594,25135.0,340015.0,0.006221534653465347,0.08416212871287129,23482.0,363497.0,0.005812376237623762,0.08997450495049505,6534.0,370031.0,0.0016173267326732674,0.09159183168316831,8741.0,378772.0,0.0021636138613861386,0.09375544554455445,59739.0,438511.0,0.014786881188118812,0.10854232673267326,46550.0,485061.0,0.011522277227722772,0.12006460396039605,18565.0,503626.0,0.00459529702970297,0.124659900990099,20299.0,523925.0,0.00502450495049505,0.12968440594059405,24147.0,548072.0,0.005976980198019802,0.13566138613861387,61117.0,609189.0,0.015127970297029702,0.15078935643564356,4919.0,614108.0,0.0012175742574257425,0.1520069306930693
13.19,14.48,10.38,11.21,166979166,2020-11-09 06:00:00,ACB,2020-11-09,9.79,34.72931562819204,True,12.0,14.48,11.37,12.95,12.93,14.48,10.38,11.44,12.93,14.48,11.8,12.6387,12.93,14.48,11.01,11.14,12.93,14.48,10.85,11.46,11.4416,12.33,10.38,11.44,12.635,12.72,11.01,11.14,11.13,12.17,10.85,11.46,11.4416,12.0,11.09,11.579,11.58,12.33,10.38,11.44,11.13,12.17,11.0,11.04,11.4416,12.0,11.09,11.58,11.58,12.33,11.4,12.12,12.13,12.24,10.38,11.44,196.81,197.98,1938.22,True,True,True,False,84093.0,1552382.0,0.000427280117880189,0.007887719119963417,160129.0,1712511.0,0.0008136222752908896,0.008701341395254306,79528.0,1792039.0,0.00040408515827447793,0.009105426553528783,43344.0,1835383.0,0.0002202327117524516,0.009325659265281236,107565.0,1942948.0,0.0005465423504903206,0.009872201615771556,95347.0,2038295.0,0.00048446217163762003,0.010356663787409176,75573.0,2113868.0,0.0003839896346730349,0.01074065342208221,46741.0,2160609.0,0.00023749301356638383,0.010978146435648595,100198.0,2260807.0,0.0005091103094354961,0.011487256745084091,210019.0,2470826.0,0.0010671154920989787,0.01255437223718307,103519.0,2574345.0,0.0005259844520095524,0.013080356689192623,206852.0,2781197.0,0.0010510238300899344,0.014131380519282557,75490.0,2856687.0,0.0003835679081347492,0.014514948427417306,102358.0,2959045.0,0.0005200853615161831,0.01503503378893349,45124.0,3004169.0,0.00022927696763375846,0.015264310756567248,39385.0,3043554.0,0.0002001168639804888,0.015464427620547736,35568.0,3079122.0,0.00018072252426197855,0.015645150144809716,41743.0,3120865.0,0.0002120979625019054,0.01585724810731162,24085.0,3144950.0,0.00012237691174228952,0.01597962501905391,16589.0,3161539.0,8.428941618820181e-05,0.016063914435242112,18917.0,3180456.0,9.611808343071998e-05,0.01616003251867283,37500.0,3217956.0,0.00019053909862303746,0.01635057161729587,25622.0,3243578.0,0.00013018647426451909,0.01648075809156039,33883.0,3277461.0,0.00017216096743051675,0.016652919058990905,24063.0,3301524.0,0.00012226512880443067,0.016775184187795337,8448.0,3309972.0,4.292464813779788e-05,0.016818108835933133,94084.0,3404056.0,0.00047804481479599614,0.01729615365072913,52117.0,3456173.0,0.00026480869874498245,0.017560962349474112,43603.0,3499776.0,0.00022154870179360805,0.01778251105126772,119443.0,3619219.0,0.000606894974848839,0.01838940602611656,1537002.0,5156221.0,0.007809572684314822,0.02619897871043138,959488.0,6115709.0,0.004875199430923225,0.031074178141354606,541380.0,6657089.0,0.002750774859001067,0.03382495300035567,389832.0,7046921.0,0.001980753010517758,0.035805706010873434,666134.0,7713055.0,0.003384655251257558,0.03919036126213099,280934.0,7993989.0,0.0014274376302017174,0.040617798892332704,283268.0,8277257.0,0.0014392967837000153,0.04205709567603272
4.78,4.78,4.05,4.39,2667104,2021-01-25 06:00:00,ACER,2021-01-25,3.67,30.245231607629435,True,4.39,5.44,4.36,4.4348,4.49,4.78,4.05,4.39,4.49,4.78,4.12,4.24,4.49,4.78,4.12,4.26,4.49,4.78,4.12,4.485,4.48,4.65,4.05,4.39,4.2185,4.33,4.12,4.26,4.32,4.5,4.2,4.485,4.48,4.65,4.05,4.18,4.18,4.5499,4.15,4.39,4.32,4.5,4.2,4.5,4.48,4.65,4.25,4.2734,4.18,4.44,4.15,4.39,4.3899,4.5499,4.2,4.39,12.12,14.14,51.89,True,True,True,False,0.0,2893.0,0.0,0.0002386963696369637,0.0,2893.0,0.0,0.0002386963696369637,2260.0,5153.0,0.00018646864686468648,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,0.0,5153.0,0.0,0.00042516501650165017,400.0,5553.0,3.3003300330033e-05,0.0004581683168316832,124.0,5677.0,1.0231023102310232e-05,0.0004683993399339934,3141.0,8818.0,0.00025915841584158415,0.0007275577557755775,5057.0,13875.0,0.00041724422442244226,0.0011448019801980197,15481.0,29356.0,0.0012773102310231024,0.0024221122112211223,10631.0,39987.0,0.0008771452145214521,0.0032992574257425743,6456.0,46443.0,0.0005326732673267327,0.003831930693069307,1628.0,48071.0,0.00013432343234323431,0.003966254125412541,3623.0,51694.0,0.00029892739273927393,0.0042651815181518156,4188.0,55882.0,0.00034554455445544557,0.00461072607260726,3470.0,59352.0,0.0002863036303630363,0.004897029702970297,1614.0,60966.0,0.00013316831683168317,0.00503019801980198,106.0,61072.0,8.745874587458746e-06,0.005038943894389439,1635.0,62707.0,0.0001349009900990099,0.005173844884488449,11423.0,74130.0,0.0009424917491749175,0.0061163366336633666,9940.0,84070.0,0.0008201320132013201,0.006936468646864686,8986.0,93056.0,0.0007414191419141914,0.007677887788778878,3168.0,96224.0,0.0002613861386138614,0.00793927392739274,1857.0,98081.0,0.00015321782178217823,0.008092491749174917,2672.0,100753.0,0.00022046204620462047,0.008312953795379538,3232.0,103985.0,0.0002666666666666667,0.008579620462046205
5.3,5.39,4.0,4.2,21978102,2021-03-15 05:00:00,ACER,2021-03-15,3.41,55.42521994134896,True,6.1,6.35,5.0,5.2688,5.27,5.39,4.0,4.24,5.27,5.39,4.58,4.62,5.27,5.39,4.42,4.48,5.27,5.39,4.17,4.23,4.23,4.44,4.0,4.24,4.64,4.84,4.42,4.48,4.48,4.59,4.17,4.23,4.23,4.31,4.0,4.0699,4.0572,4.44,4.0,4.24,4.48,4.59,4.35,4.457,4.23,4.31,4.0,4.15,4.0572,4.4,4.0,4.29,4.33,4.44,4.13,4.24,12.12,14.14,48.22,True,True,True,False,74131.0,1930022.0,0.006116419141914191,0.1592427392739274,63573.0,1993595.0,0.0052452970297029704,0.16448803630363037,74738.0,2068333.0,0.006166501650165017,0.17065453795379537,86850.0,2155183.0,0.007165841584158416,0.1778203795379538,50550.0,2205733.0,0.004170792079207921,0.18199117161716172,43600.0,2249333.0,0.0035973597359735972,0.1855885313531353,25691.0,2275024.0,0.002119719471947195,0.1877082508250825,68445.0,2343469.0,0.005647277227722772,0.1933555280528053,54833.0,2398302.0,0.004524174917491749,0.19787970297029703,44778.0,2443080.0,0.0036945544554455446,0.2015742574257426,111103.0,2554183.0,0.009166914191419143,0.21074117161716172,208570.0,2762753.0,0.01720874587458746,0.22794991749174917,45866.0,2808619.0,0.003784323432343234,0.23173424092409242,67638.0,2876257.0,0.00558069306930693,0.23731493399339934,43609.0,2919866.0,0.003598102310231023,0.24091303630363037,43102.0,2962968.0,0.0035562706270627063,0.24446930693069308,36468.0,2999436.0,0.003008910891089109,0.24747821782178217,24759.0,3024195.0,0.002042821782178218,0.2495210396039604,580843.0,3605038.0,0.0479243399339934,0.2974453795379538,212501.0,3817539.0,0.01753308580858086,0.3149784653465347,115216.0,3932755.0,0.009506270627062706,0.32448473597359734,125470.0,4058225.0,0.010352310231023102,0.33483704620462046,86093.0,4144318.0,0.007103382838283829,0.3419404290429043,138719.0,4283037.0,0.01144546204620462,0.3533858910891089,140181.0,4423218.0,0.01156608910891089,0.3649519801980198,121287.0,4544505.0,0.010007178217821782,0.3749591584158416,82905.0,4627410.0,0.006840346534653465,0.38179950495049503,88649.0,4716059.0,0.0073142739273927395,0.3891137788778878,210313.0,4926372.0,0.01735255775577558,0.4064663366336634,122964.0,5049336.0,0.010145544554455446,0.4166118811881188,181559.0,5230895.0,0.014980115511551154,0.43159199669966997,90100.0,5320995.0,0.007433993399339934,0.4390259900990099,109914.0,5430909.0,0.009068811881188119,0.448094801980198,121251.0,5552160.0,0.010004207920792079,0.4580990099009901,53659.0,5605819.0,0.004427310231023102,0.4625263201320132,120994.0,5726813.0,0.009983003300330032,0.47250932343234325,30031.0,5756844.0,0.0024778052805280526,0.4749871287128713
11.62,12.5,7.96,8.43,27713744,2021-02-11 06:00:00,ACIU,2021-02-11,7.31,58.96032831737346,True,16.9,20.55,10.87,11.6836,11.56,12.5,7.96,8.48,11.56,12.5,10.31,10.4428,11.56,12.5,9.55,9.8,11.56,12.5,9.28,9.34,9.345,9.69,7.96,8.48,10.45,10.85,9.55,9.8,9.7912,11.2372,9.28,9.34,9.345,9.69,8.43,8.677,8.7288,9.16,7.96,8.48,9.7912,11.2372,9.55,9.945,9.345,9.69,8.88,8.96,8.7288,9.16,8.08,8.19,8.1941,8.69,7.96,8.48,35.33,72.31,528.59,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112654.0,112654.0,0.0031886215680724597,0.0031886215680724597,433307.0,545961.0,0.01226456269459383,0.01545318426266629,339059.0,885020.0,0.009596914803283329,0.025050099065949617,272996.0,1158016.0,0.007727030851967167,0.032777129917916786,217549.0,1375565.0,0.006157628078120578,0.038934757996037364,190838.0,1566403.0,0.005401585055193886,0.04433634305123125,395865.0,1962268.0,0.011204783470138693,0.05554112652136994
7.32,9.84,5.55,5.772,18395439,2020-10-20 05:00:00,ACOR,2020-10-20,4.14,76.81159420289858,True,7.26,8.16,6.72,8.1,8.16,9.84,5.55,5.76,8.16,9.84,6.9,7.7286,8.16,9.84,6.42,6.6594,8.16,9.84,6.18,6.7884,6.8202,7.08,5.55,5.76,7.6884,8.16,6.42,6.6594,6.6,6.9,6.18,6.7884,6.8202,7.08,5.55,5.6928,5.6934,6.54,5.58,5.76,6.6,6.9,6.36,6.39,6.8202,7.08,5.727,5.7666,5.6934,6.54,5.58,6.42,6.42,6.54,5.7,5.76,9.31,9.47,39.21,False,True,True,True,4356.0,395911.0,0.00046788399570354456,0.04252534908700322,12121.0,408032.0,0.0013019334049409238,0.04382728249194415,16601.0,424633.0,0.0017831364124597207,0.045610418904403864,7311.0,431944.0,0.0007852846401718583,0.04639570354457573,15352.0,447296.0,0.0016489795918367346,0.04804468313641246,35814.0,483110.0,0.003846831364124597,0.051891514500537056,11933.0,495043.0,0.0012817400644468313,0.05317325456498389,27592.0,522635.0,0.0029636949516648765,0.056136949516648764,15411.0,538046.0,0.0016553168635875402,0.0577922663802363,5918.0,543964.0,0.0006356605800214823,0.05842792696025779,22952.0,566916.0,0.0024653061224489798,0.06089323308270677,28333.0,595249.0,0.0030432867883995705,0.06393651987110634,70233.0,665482.0,0.007543823845327605,0.07148034371643394,24724.0,690206.0,0.002655639097744361,0.0741359828141783,8825.0,699031.0,0.000947905477980666,0.07508388829215897,11478.0,710509.0,0.0012328678839957036,0.07631675617615467,13945.0,724454.0,0.0014978517722878625,0.07781460794844254,30961.0,755415.0,0.003325563909774436,0.08114017185821697,156501.0,911916.0,0.01680998925886144,0.09795016111707841,61110.0,973026.0,0.0065639097744360905,0.1045140708915145,61239.0,1034265.0,0.006577765843179377,0.11109183673469387,29871.0,1064136.0,0.003208485499462943,0.11430032223415681,28523.0,1092659.0,0.0030636949516648763,0.11736401718582169,26320.0,1118979.0,0.0028270676691729323,0.12019108485499463,24667.0,1143646.0,0.002649516648764769,0.1228406015037594,45571.0,1189217.0,0.00489484425349087,0.12773544575725027,19399.0,1208616.0,0.002083673469387755,0.12981911922663802,46374.0,1254990.0,0.00498109559613319,0.1348002148227712,42268.0,1297258.0,0.004540064446831364,0.13934027926960257,44258.0,1341516.0,0.004753813104189044,0.14409409237379162,40703.0,1382219.0,0.004371965628356606,0.14846605800214824,79477.0,1461696.0,0.008536734693877552,0.15700279269602577,38767.0,1500463.0,0.004164017185821697,0.16116680988184748,103530.0,1603993.0,0.011120300751879699,0.17228711063372718,57317.0,1661310.0,0.006156498388829216,0.1784436090225564,49269.0,1710579.0,0.005292051557465091,0.18373566058002147,39157.0,1749736.0,0.004205907626208378,0.18794156820622987
7.16,7.18,5.5,6.12,36771603,2021-01-13 06:00:00,ACOR,2021-01-13,4.24,68.86792452830188,True,6.4,7.77,6.22,6.72,6.7101,7.18,5.5,6.19,6.7101,7.18,6.23,6.3,6.7101,7.18,6.12,6.1672,6.7101,7.18,5.81,5.986,5.98,6.98,5.5,6.19,6.3,6.77,6.12,6.1672,6.16,6.474,5.81,5.986,5.98,6.29,5.76,5.85,5.85,6.98,5.5,6.19,6.16,6.474,5.94,6.0095,5.98,6.29,5.85,6.1928,5.85,5.94,5.52,5.55,5.53,6.98,5.5,6.19,9.31,9.47,40.15,True,True,True,False,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,0.0,287.0,0.0,3.082706766917293e-05,132955.0,133242.0,0.014280880773361976,0.01431170784103115,193213.0,326455.0,0.02075327604726101,0.035064983888292156,363415.0,689870.0,0.03903490870032223,0.0740998925886144,196301.0,886171.0,0.021084962406015036,0.09518485499462943,232060.0,1118231.0,0.024925886143931257,0.12011074113856068,143361.0,1261592.0,0.01539860365198711,0.1355093447905478,173130.0,1434722.0,0.01859613319011815,0.15410547798066596
14.05,19.95,13.29,18.83,114362153,2021-01-19 06:00:00,ACRS,2021-01-19,5.88,138.94557823129256,True,8.42,15.5,8.2,13.72,13.72,19.95,13.29,17.69,13.72,15.5,13.29,13.61,13.72,16.69,13.29,15.34,13.72,16.9,13.29,16.87,16.86,19.95,14.71,17.69,13.6199,16.69,13.31,15.34,15.3234,16.9,14.67,16.87,16.86,19.8,14.71,19.05,19.06,19.95,15.8599,17.69,15.3234,16.29,14.67,14.74,16.86,19.4461,14.71,19.2426,19.06,19.8,16.69,16.69,16.69,19.95,15.8599,17.69,40.49,50.34,296.0,False,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.0,2233.0,5.5149419609780194e-05,5.5149419609780194e-05,100.0,2333.0,2.4697456162015313e-06,5.7619165225981726e-05,100.0,2433.0,2.4697456162015313e-06,6.008891084218326e-05,537.0,2970.0,1.3262533959002223e-05,7.335144480118548e-05,0.0,2970.0,0.0,7.335144480118548e-05,920.0,3890.0,2.2721659669054087e-05,9.607310447023956e-05,300.0,4190.0,7.4092368486045935e-06,0.00010348234131884416
