open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,closed_up,gap_percent,max_up_percent,max_down_percent,max_up_percent_30,max_down_percent_30,max_up_percent_50,max_down_percent_50,max_up_percent_100,float,shares,market_cap,DATA_MISSING_FINVIZ,pre_market_open,pre_market_high,pre_market_high_time,pre_market_high_touch,pre_market_low,pre_market_low_time,pre_market_low_touch,pre_market_close,day_open,day_high,day_high_time,day_high_touch,day_low,day_low_time,day_low_touch,day_close,930_935_open,930_935_high,930_935_high_time,930_935_high_touch,930_935_low,930_935_low_time,930_935_low_touch,930_935_close,935_940_open,935_940_high,935_940_high_time,935_940_high_touch,935_940_low,935_940_low_time,935_940_low_touch,935_940_close,930_945_open,930_945_high,930_945_high_time,930_945_high_touch,930_945_low,930_945_low_time,930_945_low_touch,930_945_close,945_950_open,945_950_high,945_950_high_time,945_950_high_touch,945_950_low,945_950_low_time,945_950_low_touch,945_950_close,945_955_open,945_955_high,945_955_high_time,945_955_high_touch,945_955_low,945_955_low_time,945_955_low_touch,945_955_close,945_10_open,945_10_high,945_10_high_time,945_10_high_touch,945_10_low,945_10_low_time,945_10_low_touch,945_10_close,945_4_open,945_4_high,945_4_high_time,945_4_high_touch,945_4_low,945_4_low_time,945_4_low_touch,945_4_close,930_10_open,930_10_high,930_10_high_time,930_10_high_touch,930_10_low,930_10_low_time,930_10_low_touch,930_10_close,10_4_open,10_4_high,10_4_high_time,10_4_high_touch,10_4_low,10_4_low_time,10_4_low_touch,10_4_close,930_1030_open,930_1030_high,930_1030_high_time,930_1030_high_touch,930_1030_low,930_1030_low_time,930_1030_low_touch,930_1030_close,1030_4_open,1030_4_high,1030_4_high_time,1030_4_high_touch,1030_4_low,1030_4_low_time,1030_4_low_touch,1030_4_close,930_11_open,930_11_high,930_11_high_time,930_11_high_touch,930_11_low,930_11_low_time,930_11_low_touch,930_11_close,11_4_open,11_4_high,11_4_high_time,11_4_high_touch,11_4_low,11_4_low_time,11_4_low_touch,11_4_close,1130_4_open,1130_4_high,1130_4_high_time,1130_4_high_touch,1130_4_low,1130_4_low_time,1130_4_low_touch,1130_4_close,12_4_open,12_4_high,12_4_high_time,12_4_high_touch,12_4_low,12_4_low_time,12_4_low_touch,12_4_close,DATA_MISSING_5MIN,DATA_MISSING_STATS,first_bar_up,second_bar_up,both_bars_up,rotate,rotate_count,pre_market_never_broke_pre_high,pre_market_never_broke_post_high,pre_market_always_gt_open,pre_market_always_lt_open,pre_market_crosses_open,pre_market_closed_up,pre_market_max_hi,pre_market_max_hi_10p,pre_market_max_hi_25p,pre_market_max_hi_50p,pre_market_max_hi_100p,pre_market_max_low,pre_market_max_low_10p,pre_market_max_low_25p,pre_market_max_low_50p,day_never_broke_pre_high,day_never_broke_post_high,day_always_gt_open,day_always_lt_open,day_crosses_open,day_closed_up,day_max_hi,day_max_hi_10p,day_max_hi_25p,day_max_hi_50p,day_max_hi_100p,day_max_low,day_max_low_10p,day_max_low_25p,day_max_low_50p,930_945_never_broke_pre_high,930_945_never_broke_post_high,930_945_always_gt_open,930_945_always_lt_open,930_945_crosses_open,930_945_closed_up,930_945_max_hi,930_945_max_hi_10p,930_945_max_hi_25p,930_945_max_hi_50p,930_945_max_hi_100p,930_945_max_low,930_945_max_low_10p,930_945_max_low_25p,930_945_max_low_50p,945_950_never_broke_pre_high,945_950_never_broke_post_high,945_950_always_gt_open,945_950_always_lt_open,945_950_crosses_open,945_950_closed_up,945_950_max_hi,945_950_max_hi_10p,945_950_max_hi_25p,945_950_max_hi_50p,945_950_max_hi_100p,945_950_max_low,945_950_max_low_10p,945_950_max_low_25p,945_950_max_low_50p,945_955_never_broke_pre_high,945_955_never_broke_post_high,945_955_always_gt_open,945_955_always_lt_open,945_955_crosses_open,945_955_closed_up,945_955_max_hi,945_955_max_hi_10p,945_955_max_hi_25p,945_955_max_hi_50p,945_955_max_hi_100p,945_955_max_low,945_955_max_low_10p,945_955_max_low_25p,945_955_max_low_50p,945_10_never_broke_pre_high,945_10_never_broke_post_high,945_10_always_gt_open,945_10_always_lt_open,945_10_crosses_open,945_10_closed_up,945_10_max_hi,945_10_max_hi_10p,945_10_max_hi_25p,945_10_max_hi_50p,945_10_max_hi_100p,945_10_max_low,945_10_max_low_10p,945_10_max_low_25p,945_10_max_low_50p,945_4_never_broke_pre_high,945_4_never_broke_post_high,945_4_always_gt_open,945_4_always_lt_open,945_4_crosses_open,945_4_closed_up,945_4_max_hi,945_4_max_hi_10p,945_4_max_hi_25p,945_4_max_hi_50p,945_4_max_hi_100p,945_4_max_low,945_4_max_low_10p,945_4_max_low_25p,945_4_max_low_50p,930_10_never_broke_pre_high,930_10_never_broke_post_high,930_10_always_gt_open,930_10_always_lt_open,930_10_crosses_open,930_10_closed_up,930_10_max_hi,930_10_max_hi_10p,930_10_max_hi_25p,930_10_max_hi_50p,930_10_max_hi_100p,930_10_max_low,930_10_max_low_10p,930_10_max_low_25p,930_10_max_low_50p,10_4_never_broke_pre_high,10_4_never_broke_post_high,10_4_always_gt_open,10_4_always_lt_open,10_4_crosses_open,10_4_closed_up,10_4_max_hi,10_4_max_hi_10p,10_4_max_hi_25p,10_4_max_hi_50p,10_4_max_hi_100p,10_4_max_low,10_4_max_low_10p,10_4_max_low_25p,10_4_max_low_50p,930_1030_never_broke_pre_high,930_1030_never_broke_post_high,930_1030_always_gt_open,930_1030_always_lt_open,930_1030_crosses_open,930_1030_closed_up,930_1030_max_hi,930_1030_max_hi_10p,930_1030_max_hi_25p,930_1030_max_hi_50p,930_1030_max_hi_100p,930_1030_max_low,930_1030_max_low_10p,930_1030_max_low_25p,930_1030_max_low_50p,1030_4_never_broke_pre_high,1030_4_never_broke_post_high,1030_4_always_gt_open,1030_4_always_lt_open,1030_4_crosses_open,1030_4_closed_up,1030_4_max_hi,1030_4_max_hi_10p,1030_4_max_hi_25p,1030_4_max_hi_50p,1030_4_max_hi_100p,1030_4_max_low,1030_4_max_low_10p,1030_4_max_low_25p,1030_4_max_low_50p,930_11_never_broke_pre_high,930_11_never_broke_post_high,930_11_always_gt_open,930_11_always_lt_open,930_11_crosses_open,930_11_closed_up,930_11_max_hi,930_11_max_hi_10p,930_11_max_hi_25p,930_11_max_hi_50p,930_11_max_hi_100p,930_11_max_low,930_11_max_low_10p,930_11_max_low_25p,930_11_max_low_50p,11_4_never_broke_pre_high,11_4_never_broke_post_high,11_4_always_gt_open,11_4_always_lt_open,11_4_crosses_open,11_4_closed_up,11_4_max_hi,11_4_max_hi_10p,11_4_max_hi_25p,11_4_max_hi_50p,11_4_max_hi_100p,11_4_max_low,11_4_max_low_10p,11_4_max_low_25p,11_4_max_low_50p,1130_4_never_broke_pre_high,1130_4_never_broke_post_high,1130_4_always_gt_open,1130_4_always_lt_open,1130_4_crosses_open,1130_4_closed_up,1130_4_max_hi,1130_4_max_hi_10p,1130_4_max_hi_25p,1130_4_max_hi_50p,1130_4_max_hi_100p,1130_4_max_low,1130_4_max_low_10p,1130_4_max_low_25p,1130_4_max_low_50p,12_4_never_broke_pre_high,12_4_never_broke_post_high,12_4_always_gt_open,12_4_always_lt_open,12_4_crosses_open,12_4_closed_up,12_4_max_hi,12_4_max_hi_10p,12_4_max_hi_25p,12_4_max_hi_50p,12_4_max_hi_100p,12_4_max_low,12_4_max_low_10p,12_4_max_low_25p,12_4_max_low_50p
3.67,19.75,3.45,14.3,315842280,2/4/2021 6:00,AACG,2/4/2021,1.36,TRUE,169.8529412,438.147139,5.994550409,TRUE,FALSE,TRUE,FALSE,TRUE,33.68,33.68,45.8,,3.54,4.86,9:30:00,1,3.17,8:30:00,3,4.66,4.6578,19.75,15:30:00,1,3.45,9:30:00,1,14.97,4.6578,4.9,9:35:00,1,3.45,9:30:00,1,4.34,4.3201,5.2,9:40:00,1,4.09,9:35:00,1,4.8535,4.6578,5.2,9:40:00,1,3.45,9:30:00,1,4.4899,4.4701,4.9564,9:45:00,1,4.4284,9:45:00,1,4.74,4.4701,5.47,9:55:00,1,4.4284,9:45:00,1,5.0901,4.4701,5.47,9:55:00,1,4.4284,9:45:00,1,5.08,4.4701,19.75,15:30:00,1,4.01,12:40:00,1,14.97,4.6578,5.47,9:55:00,1,3.45,9:30:00,1,5.08,5.06,19.75,15:30:00,1,4.01,12:40:00,1,14.97,4.6578,5.67,10:05:00,1,3.45,9:30:00,1,4.3681,4.36,19.75,15:30:00,1,4.01,12:40:00,1,14.97,4.6578,5.67,10:05:00,1,3.45,9:30:00,1,4.3815,4.3881,19.75,15:30:00,1,4.01,12:40:00,1,14.97,4.24,19.75,15:30:00,1,4.01,12:40:00,1,14.97,4.3299,19.75,15:30:00,1,4.01,12:40:00,1,14.97,,,FALSE,TRUE,FALSE,FALSE,9.377739905,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.372881356,TRUE,TRUE,FALSE,FALSE,0.104519774,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3.240199236,TRUE,TRUE,TRUE,TRUE,0.259306969,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.116406887,TRUE,FALSE,FALSE,FALSE,0.259306969,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.108789513,TRUE,FALSE,FALSE,FALSE,0.00932865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.223686271,TRUE,FALSE,FALSE,FALSE,0.00932865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.223686271,TRUE,FALSE,FALSE,FALSE,0.00932865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3.418245677,TRUE,TRUE,TRUE,TRUE,0.102928346,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.174374168,TRUE,FALSE,FALSE,FALSE,0.259306969,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2.903162055,TRUE,TRUE,TRUE,TRUE,0.207509881,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.217312894,TRUE,FALSE,FALSE,FALSE,0.259306969,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3.529816514,TRUE,TRUE,TRUE,TRUE,0.080275229,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.217312894,TRUE,FALSE,FALSE,FALSE,0.259306969,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3.500809006,TRUE,TRUE,TRUE,TRUE,0.086164855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3.658018868,TRUE,TRUE,TRUE,TRUE,0.054245283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3.561306266,TRUE,TRUE,TRUE,TRUE,0.073881614,FALSE,FALSE,FALSE
20.33,21.77,16.82,18.1,319607570,1/28/2021 6:00,AAL,1/28/2021,16.56,FALSE,22.76570048,7.083128382,17.26512543,FALSE,FALSE,FALSE,FALSE,FALSE,648.56,648.56,10740.15,,20.53,31,8:00:00,1,19.09,7:30:00,1,21.445,21.46,21.77,9:35:00,1,16.82,11:40:00,1,18.08,21.46,21.77,9:35:00,1,20,9:30:00,1,20.79,20.8,21.77,9:35:00,1,20.41,9:40:00,1,20.455,21.46,21.77,9:35:00,1,20,9:30:00,1,20.875,20.85,21.65,9:45:00,1,20.3,9:45:00,1,20.8299,20.85,21.65,9:45:00,1,19.58,9:55:00,1,19.6578,20.85,21.65,9:45:00,1,18.77,10:00:00,1,19.25,20.85,21.65,9:45:00,1,16.82,11:40:00,1,18.08,21.46,21.77,9:35:00,1,18.77,10:00:00,1,19.25,19.255,19.73,10:00:00,1,16.82,11:40:00,1,18.08,21.46,21.77,9:35:00,1,18.52,10:15:00,1,19.41,19.41,19.58,10:30:00,1,16.82,11:40:00,1,18.08,21.46,21.77,9:35:00,1,17.72,10:55:00,1,18.3,18.3,18.47,11:05:00,1,16.82,11:40:00,1,18.08,17.825,18.42,14:55:00,1,16.82,11:40:00,1,18.08,17.9999,18.42,14:55:00,1,17.52,12:00:00,1,18.08,,,FALSE,FALSE,FALSE,TRUE,0.492795686,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.509985387,TRUE,TRUE,TRUE,FALSE,0.070141257,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.01444548,FALSE,FALSE,FALSE,FALSE,0.216216216,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.01444548,FALSE,FALSE,FALSE,FALSE,0.068033551,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.038369305,FALSE,FALSE,FALSE,FALSE,0.026378897,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.038369305,FALSE,FALSE,FALSE,FALSE,0.060911271,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.038369305,FALSE,FALSE,FALSE,FALSE,0.099760192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.038369305,FALSE,FALSE,FALSE,FALSE,0.193285372,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.01444548,FALSE,FALSE,FALSE,FALSE,0.125349487,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.024668917,FALSE,FALSE,FALSE,FALSE,0.12646066,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.01444548,FALSE,FALSE,FALSE,FALSE,0.136999068,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.008758372,FALSE,FALSE,FALSE,FALSE,0.133436373,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.01444548,FALSE,FALSE,FALSE,FALSE,0.174277726,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.009289617,FALSE,FALSE,FALSE,FALSE,0.080874317,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.033380084,FALSE,FALSE,FALSE,FALSE,0.056381487,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.023339019,FALSE,FALSE,FALSE,FALSE,0.026661259,FALSE,FALSE,FALSE
3.75,15.97,3.6,5.2,111912807,2/5/2021 6:00,AAME,2/5/2021,2.39,TRUE,56.90376569,325.8666667,4,TRUE,FALSE,TRUE,FALSE,TRUE,21.79,21.79,52.08,,4.27,4.32,7:30:00,1,3.53,8:15:00,1,4.03,4.03,15.97,12:30:00,1,3.6,9:30:00,1,5.13,4.03,4.11,9:30:00,1,3.6,9:30:00,1,4,3.99,4.4,9:40:00,1,3.66,9:35:00,1,4.4,4.03,5.61,9:45:00,1,3.6,9:30:00,1,5.61,5.6,6.7,9:50:00,1,4.06,9:45:00,1,6.04,5.6,7.22,9:55:00,1,4.06,9:45:00,1,6.98,5.6,8.65,10:00:00,1,4.06,9:45:00,1,7.7116,5.6,15.97,12:30:00,1,4.06,9:45:00,1,5.13,4.03,8.65,10:00:00,1,3.6,9:30:00,1,7.7116,7.7,15.97,12:30:00,1,4.99,15:55:00,1,5.13,4.03,14.24,10:25:00,1,3.6,9:30:00,1,12.0065,12.06,15.97,12:30:00,1,4.99,15:55:00,1,5.13,4.03,14.24,10:25:00,1,3.6,9:30:00,1,9.7,9.61,15.97,12:30:00,1,4.99,15:55:00,1,5.13,11.4,15.97,12:30:00,1,4.99,15:55:00,1,5.13,11.37,15.97,12:30:00,1,4.99,15:55:00,1,5.13,,,FALSE,TRUE,FALSE,FALSE,5.13597095,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.011709602,FALSE,FALSE,FALSE,FALSE,0.173302108,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2.962779156,TRUE,TRUE,TRUE,TRUE,0.106699752,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.392059553,TRUE,TRUE,FALSE,FALSE,0.106699752,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.196428571,TRUE,FALSE,FALSE,FALSE,0.275,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.289285714,TRUE,TRUE,FALSE,FALSE,0.275,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.544642857,TRUE,TRUE,TRUE,FALSE,0.275,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.851785714,TRUE,TRUE,TRUE,TRUE,0.275,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.146401985,TRUE,TRUE,TRUE,TRUE,0.106699752,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.074025974,TRUE,TRUE,TRUE,TRUE,0.351948052,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2.533498759,TRUE,TRUE,TRUE,TRUE,0.106699752,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.324212272,TRUE,TRUE,FALSE,FALSE,0.586235489,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2.533498759,TRUE,TRUE,TRUE,TRUE,0.106699752,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.661810614,TRUE,TRUE,TRUE,FALSE,0.48074922,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.400877193,TRUE,TRUE,FALSE,FALSE,0.562280702,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.404573439,TRUE,TRUE,FALSE,FALSE,0.56112577,TRUE,TRUE,TRUE
5.49,6.74,5.12,5.7,19828244,3/19/2021 5:00,AAME,3/19/2021,4.54,TRUE,20.92511013,22.76867031,6.739526412,FALSE,FALSE,FALSE,FALSE,FALSE,21.79,21.79,98.93,,5.2,6.7,9:30:00,1,5.1,8:00:00,1,6.44,6.44,6.74,9:35:00,1,5.12,11:25:00,1,5.57,6.44,6.74,9:35:00,1,5.45,9:30:00,1,6.0454,6.04,6.74,9:35:00,1,5.81,9:40:00,1,5.94,6.44,6.74,9:35:00,1,5.45,9:30:00,1,6.2933,6.25,6.5,9:50:00,1,5.87,9:45:00,1,6.3102,6.25,6.58,9:55:00,1,5.87,9:45:00,1,6.4299,6.25,6.58,9:55:00,2,5.87,9:45:00,1,6.17,6.25,6.58,9:55:00,2,5.12,11:25:00,1,5.57,6.44,6.74,9:35:00,1,5.45,9:30:00,1,6.17,6.2,6.58,10:00:00,1,5.12,11:25:00,1,5.57,6.44,6.74,9:35:00,1,5.3,10:15:00,2,5.36,5.3638,5.73,15:55:00,1,5.12,11:25:00,1,5.57,6.44,6.74,9:35:00,1,5.17,10:50:00,1,5.325,5.34,5.73,15:55:00,1,5.12,11:25:00,1,5.57,5.18,5.73,15:55:00,1,5.13,11:30:00,1,5.57,5.2093,5.73,15:55:00,1,5.17,12:00:00,2,5.57,,,FALSE,FALSE,FALSE,TRUE,0.909969894,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.288461538,TRUE,TRUE,FALSE,FALSE,0.019230769,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.046583851,FALSE,FALSE,FALSE,FALSE,0.204968944,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.046583851,FALSE,FALSE,FALSE,FALSE,0.153726708,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.04,FALSE,FALSE,FALSE,FALSE,0.0608,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.0528,FALSE,FALSE,FALSE,FALSE,0.0608,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0528,FALSE,FALSE,FALSE,FALSE,0.0608,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0528,FALSE,FALSE,FALSE,FALSE,0.1808,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.046583851,FALSE,FALSE,FALSE,FALSE,0.153726708,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.061290323,FALSE,FALSE,FALSE,FALSE,0.174193548,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.046583851,FALSE,FALSE,FALSE,FALSE,0.177018634,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.068272493,FALSE,FALSE,FALSE,FALSE,0.045452851,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.046583851,FALSE,FALSE,FALSE,FALSE,0.197204969,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.073033708,FALSE,FALSE,FALSE,FALSE,0.041198502,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.106177606,TRUE,FALSE,FALSE,FALSE,0.00965251,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.099955848,FALSE,FALSE,FALSE,FALSE,0.0075442,FALSE,FALSE,FALSE
4.06,4.75,3.19,3.59,53095657,9/1/2021 5:00,ABVC,9/1/2021,2.9,FALSE,40,16.99507389,21.42857143,FALSE,FALSE,FALSE,FALSE,FALSE,24.42,24.42,70.82,,3,4.59,9:00:00,1,2.99,7:45:00,1,4.245,4.25,4.75,9:55:00,1,3.19,13:15:00,1,3.4,4.25,4.43,9:30:00,1,3.94,9:30:00,1,4.1405,4.145,4.42,9:35:00,1,4,9:35:00,1,4.25,4.25,4.43,9:30:00,2,3.94,9:30:00,1,4.375,4.371,4.43,9:45:00,1,4,9:45:00,1,4.34,4.371,4.75,9:55:00,1,4,9:45:00,1,4.3699,4.371,4.75,9:55:00,1,4,9:45:00,1,4.07,4.371,4.75,9:55:00,1,3.19,13:15:00,1,3.4,4.25,4.75,9:55:00,1,3.94,9:30:00,1,4.07,4.07,4.3899,10:00:00,1,3.19,13:15:00,1,3.4,4.25,4.75,9:55:00,1,3.63,10:15:00,1,3.8097,3.808,3.86,11:00:00,1,3.19,13:15:00,1,3.4,4.25,4.75,9:55:00,1,3.63,10:15:00,1,3.76,3.7603,3.86,11:00:00,1,3.19,13:15:00,1,3.4,3.47,3.6,15:50:00,2,3.19,13:15:00,1,3.4,3.33,3.6,15:50:00,2,3.19,13:15:00,1,3.4,,,FALSE,TRUE,FALSE,FALSE,2.174269328,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.53,TRUE,TRUE,TRUE,FALSE,0.003333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.117647059,TRUE,FALSE,FALSE,FALSE,0.249411765,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.042352941,FALSE,FALSE,FALSE,FALSE,0.072941176,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.013498055,FALSE,FALSE,FALSE,FALSE,0.084877602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.086707847,FALSE,FALSE,FALSE,FALSE,0.084877602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.086707847,FALSE,FALSE,FALSE,FALSE,0.084877602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.086707847,FALSE,FALSE,FALSE,FALSE,0.270189888,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.117647059,TRUE,FALSE,FALSE,FALSE,0.072941176,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.078599509,FALSE,FALSE,FALSE,FALSE,0.216216216,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.117647059,TRUE,FALSE,FALSE,FALSE,0.145882353,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.013655462,FALSE,FALSE,FALSE,FALSE,0.162289916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.117647059,TRUE,FALSE,FALSE,FALSE,0.145882353,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.026513842,FALSE,FALSE,FALSE,FALSE,0.151663431,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.037463977,FALSE,FALSE,FALSE,FALSE,0.080691643,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.081081081,FALSE,FALSE,FALSE,FALSE,0.042042042,FALSE,FALSE,FALSE
